mean_metric_score,std_metric_score,split_type,mol_prop,model_name,AC_label,metric_name
0.7124536970337707,0.0635215060417514,random,MOR,molbert,non-AC,AUPRC
0.6306323076195001,0.08612301256334151,random,MOR,molbert,non-AC,Precision_PPV
0.9073286592827638,0.027645308675249742,random,MOR,molbert,non-AC,Precision_NPV
0.8482797457590457,0.029859472417695192,random,DOR,molbert,non-AC,AUROC
0.5859262863113346,0.08620277795826764,random,DOR,molbert,non-AC,AUPRC
0.48754847774990584,0.09556436599109104,random,DOR,molbert,non-AC,Precision_PPV
0.9312007504074514,0.025262120688132023,random,DOR,molbert,non-AC,Precision_NPV
0.8607361462238242,0.026754981927545964,random,KOR,molbert,non-AC,AUROC
0.6886370206170829,0.06463236706017296,random,KOR,molbert,non-AC,AUPRC
0.5473792119873764,0.0766298394824607,random,KOR,molbert,non-AC,Precision_PPV
0.9283769193950956,0.02229538674179155,random,KOR,molbert,non-AC,Precision_NPV
0.8198185385485165,0.13134189361172374,random,MDR1,grover_base,non-AC,AUROC
0.5199997737704175,0.23194238753473773,random,MDR1,grover_base,non-AC,AUPRC
0.301201114983589,0.3050556806771291,random,MDR1,grover_base,non-AC,Precision_PPV
0.971752980501292,0.012860843307499313,random,MDR1,grover_base,non-AC,Precision_NPV
0.7080830171243363,0.11223881808500008,random,CYP3A4,grover_base,non-AC,AUROC
0.09077344246060588,0.09761909257801221,random,CYP3A4,grover_base,non-AC,AUPRC
0.05873119167034165,0.0922153886813482,random,CYP3A4,grover_base,non-AC,Precision_PPV
0.9900266116505557,0.004260092641878526,random,CYP3A4,grover_base,non-AC,Precision_NPV
0.23158011370085063,0.6615870281283377,random,CYP2D6,grover_base,non-AC,AUROC
0.017390382575248955,0.018429952935355792,random,CYP2D6,grover_base,non-AC,AUPRC
0.005640246293352497,0.010213989099397606,random,CYP2D6,grover_base,non-AC,Precision_PPV
0.9762883372939778,0.04767899165588235,random,CYP2D6,grover_base,non-AC,Precision_NPV
0.8632177366616369,0.04404517412641523,random,MOR,grover_base,non-AC,AUROC
0.7469486453268451,0.08240747044480368,random,MOR,grover_base,non-AC,AUPRC
0.6535496920254982,0.09627254294633261,random,MOR,grover_base,non-AC,Precision_PPV
0.9019067098870622,0.03642567439281899,random,MOR,grover_base,non-AC,Precision_NPV
0.7277785494570135,0.13377207911722808,random,DOR,grover_base,non-AC,AUROC
0.4302589538386652,0.18129400714808735,random,DOR,grover_base,non-AC,AUPRC
0.3682512775037224,0.1267409176721017,random,DOR,grover_base,non-AC,Precision_PPV
0.910958551584126,0.05870417367334128,random,DOR,grover_base,non-AC,Precision_NPV
0.8413286024353631,0.10518053537632283,random,KOR,grover_base,non-AC,AUROC
0.6616761044642399,0.13963582928532464,random,KOR,grover_base,non-AC,AUPRC
0.5883961178642955,0.13415659313798972,random,KOR,grover_base,non-AC,Precision_PPV
0.9091710300914475,0.08046687441403497,random,KOR,grover_base,non-AC,Precision_NPV
0.8936368408100814,0.10916768651497985,random,MDR1,grover_base_rdkit,non-AC,AUROC
0.6515925401954159,0.1887298298453694,random,MDR1,grover_base_rdkit,non-AC,AUPRC
0.34344066390510514,0.3000472516434014,random,MDR1,grover_base_rdkit,non-AC,Precision_PPV
0.9763276583919347,0.024534182689747733,random,MDR1,grover_base_rdkit,non-AC,Precision_NPV
0.8547891235357814,0.15450410012352903,random,CYP3A4,grover_base_rdkit,non-AC,AUROC
0.3426736398307547,0.2254114510226518,random,CYP3A4,grover_base_rdkit,non-AC,AUPRC
0.2374420191379341,0.23274622861632352,random,CYP3A4,grover_base_rdkit,non-AC,Precision_PPV
0.9927534774683057,0.0034836328606096217,random,CYP3A4,grover_base_rdkit,non-AC,Precision_NPV
0.2644595735406518,0.6891079208894435,random,CYP2D6,grover_base_rdkit,non-AC,AUROC
0.11436432554476252,0.24334266797343201,random,CYP2D6,grover_base_rdkit,non-AC,AUPRC
0.0071333009518907975,0.013641227110532964,random,CYP2D6,grover_base_rdkit,non-AC,Precision_PPV
0.9823031737271982,0.026981488374416444,random,CYP2D6,grover_base_rdkit,non-AC,Precision_NPV
0.8562084238319911,0.041613690861576104,random,MOR,grover_base_rdkit,non-AC,AUROC
0.7201849520517393,0.08151888901402399,random,MOR,grover_base_rdkit,non-AC,AUPRC
0.6527524100744788,0.06664212316864802,random,MOR,grover_base_rdkit,non-AC,Precision_PPV
0.9034392220063532,0.030371925172389142,random,MOR,grover_base_rdkit,non-AC,Precision_NPV
0.8282423320999737,0.048511953620275695,random,DOR,grover_base_rdkit,non-AC,AUROC
0.5225889302797931,0.08959724661911349,random,DOR,grover_base_rdkit,non-AC,AUPRC
0.45120270965869164,0.09844460741492247,random,DOR,grover_base_rdkit,non-AC,Precision_PPV
0.9338704958246298,0.029904367047056634,random,DOR,grover_base_rdkit,non-AC,Precision_NPV
0.8639952761274841,0.0416017382886427,random,KOR,grover_base_rdkit,non-AC,AUROC
0.6965167670880938,0.0946898373130302,random,KOR,grover_base_rdkit,non-AC,AUPRC
0.5645431957865056,0.11357133712228792,random,KOR,grover_base_rdkit,non-AC,Precision_PPV
0.9304306602053228,0.024507348568113225,random,KOR,grover_base_rdkit,non-AC,Precision_NPV
