metric_score,metric_name,mol_prop,model_name,fold,split_type,task
0.0,Precision_PPV,CYP2D6,grover_base,7,scaffold,cutoff6
0.02197802197802198,Precision_PPV,CYP2D6,grover_base_rdkit,7,scaffold,cutoff6
0.9887005649717514,Precision_NPV,CYP2D6,RF,7,scaffold,cutoff6
0.9833333333333333,Precision_NPV,CYP2D6,molbert,7,scaffold,cutoff6
0.9393939393939394,Precision_NPV,CYP2D6,grover_base,7,scaffold,cutoff6
0.9856115107913669,Precision_NPV,CYP2D6,grover_base_rdkit,7,scaffold,cutoff6
1.0,AUROC,CYP2D6,RF,8,scaffold,cutoff6
0.9126637554585153,AUROC,CYP2D6,molbert,8,scaffold,cutoff6
0.7248908296943232,AUROC,CYP2D6,grover_base,8,scaffold,cutoff6
0.554585152838428,AUROC,CYP2D6,grover_base_rdkit,8,scaffold,cutoff6
1.0,AUPRC,CYP2D6,RF,8,scaffold,cutoff6
0.023809523809523808,AUPRC,CYP2D6,molbert,8,scaffold,cutoff6
0.0078125,AUPRC,CYP2D6,grover_base,8,scaffold,cutoff6
0.0048543689320388345,AUPRC,CYP2D6,grover_base_rdkit,8,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,RF,8,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,molbert,8,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base,8,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base_rdkit,8,scaffold,cutoff6
0.9956521739130435,Precision_NPV,CYP2D6,RF,8,scaffold,cutoff6
0.9952380952380953,Precision_NPV,CYP2D6,molbert,8,scaffold,cutoff6
0.9940119760479041,Precision_NPV,CYP2D6,grover_base,8,scaffold,cutoff6
0.9921875,Precision_NPV,CYP2D6,grover_base_rdkit,8,scaffold,cutoff6
0.13157894736842107,AUROC,CYP2D6,RF,9,scaffold,cutoff6
0.3508771929824561,AUROC,CYP2D6,molbert,9,scaffold,cutoff6
0.5219298245614035,AUROC,CYP2D6,grover_base,9,scaffold,cutoff6
0.6096491228070176,AUROC,CYP2D6,grover_base_rdkit,9,scaffold,cutoff6
0.004347826086956522,AUPRC,CYP2D6,RF,9,scaffold,cutoff6
0.006495888195104295,AUPRC,CYP2D6,molbert,9,scaffold,cutoff6
0.014230247936738147,AUPRC,CYP2D6,grover_base,9,scaffold,cutoff6
0.016602088948787064,AUPRC,CYP2D6,grover_base_rdkit,9,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,RF,9,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,molbert,9,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base,9,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base_rdkit,9,scaffold,cutoff6
0.9682539682539683,Precision_NPV,CYP2D6,RF,9,scaffold,cutoff6
0.978494623655914,Precision_NPV,CYP2D6,molbert,9,scaffold,cutoff6
0.9903381642512077,Precision_NPV,CYP2D6,grover_base,9,scaffold,cutoff6
0.9904761904761905,Precision_NPV,CYP2D6,grover_base_rdkit,9,scaffold,cutoff6
0.5032894736842105,AUROC,CYP2D6,RF,10,scaffold,cutoff6
0.8596491228070176,AUROC,CYP2D6,molbert,10,scaffold,cutoff6
0.39473684210526316,AUROC,CYP2D6,grover_base,10,scaffold,cutoff6
0.13596491228070173,AUROC,CYP2D6,grover_base_rdkit,10,scaffold,cutoff6
0.009736118280102103,AUPRC,CYP2D6,RF,10,scaffold,cutoff6
0.0362012987012987,AUPRC,CYP2D6,molbert,10,scaffold,cutoff6
0.006702152348535382,AUPRC,CYP2D6,grover_base,10,scaffold,cutoff6
0.004858820982102493,AUPRC,CYP2D6,grover_base_rdkit,10,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,RF,10,scaffold,cutoff6
0.01818181818181818,Precision_PPV,CYP2D6,molbert,10,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base,10,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base_rdkit,10,scaffold,cutoff6
0.9894179894179894,Precision_NPV,CYP2D6,RF,10,scaffold,cutoff6
0.9942857142857143,Precision_NPV,CYP2D6,molbert,10,scaffold,cutoff6
0.9841269841269841,Precision_NPV,CYP2D6,grover_base,10,scaffold,cutoff6
0.9607843137254902,Precision_NPV,CYP2D6,grover_base_rdkit,10,scaffold,cutoff6
0.5602055800293685,AUROC,CYP2D6,RF,11,scaffold,cutoff6
0.41556534508076354,AUROC,CYP2D6,molbert,11,scaffold,cutoff6
0.3406754772393539,AUROC,CYP2D6,grover_base,11,scaffold,cutoff6
0.31277533039647576,AUROC,CYP2D6,grover_base_rdkit,11,scaffold,cutoff6
0.015933207450628865,AUPRC,CYP2D6,RF,11,scaffold,cutoff6
0.011278246240513184,AUPRC,CYP2D6,molbert,11,scaffold,cutoff6
0.009155793133927639,AUPRC,CYP2D6,grover_base,11,scaffold,cutoff6
0.00894061935388988,AUPRC,CYP2D6,grover_base_rdkit,11,scaffold,cutoff6
0.017543859649122806,Precision_PPV,CYP2D6,RF,11,scaffold,cutoff6
0.007042253521126761,Precision_PPV,CYP2D6,molbert,11,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base,11,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base_rdkit,11,scaffold,cutoff6
0.9884393063583815,Precision_NPV,CYP2D6,RF,11,scaffold,cutoff6
0.9772727272727273,Precision_NPV,CYP2D6,molbert,11,scaffold,cutoff6
0.975,Precision_NPV,CYP2D6,grover_base,11,scaffold,cutoff6
0.9702970297029703,Precision_NPV,CYP2D6,grover_base_rdkit,11,scaffold,cutoff6
0.6071111111111112,AUROC,CYP2D6,RF,12,scaffold,cutoff6
0.6517857142857143,AUROC,CYP2D6,molbert,12,scaffold,cutoff6
0.48711111111111116,AUROC,CYP2D6,grover_base,12,scaffold,cutoff6
0.5031111111111111,AUROC,CYP2D6,grover_base_rdkit,12,scaffold,cutoff6
0.22135030124774,AUPRC,CYP2D6,RF,12,scaffold,cutoff6
0.02991750713537944,AUPRC,CYP2D6,molbert,12,scaffold,cutoff6
0.019236826179607647,AUPRC,CYP2D6,grover_base,12,scaffold,cutoff6
0.020762732836587913,AUPRC,CYP2D6,grover_base_rdkit,12,scaffold,cutoff6
0.031578947368421054,Precision_PPV,CYP2D6,RF,12,scaffold,cutoff6
0.028846153846153848,Precision_PPV,CYP2D6,molbert,12,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base,12,scaffold,cutoff6
0.02197802197802198,Precision_PPV,CYP2D6,grover_base_rdkit,12,scaffold,cutoff6
0.9851851851851852,Precision_NPV,CYP2D6,RF,12,scaffold,cutoff6
0.984,Precision_NPV,CYP2D6,molbert,12,scaffold,cutoff6
0.9698795180722891,Precision_NPV,CYP2D6,grover_base,12,scaffold,cutoff6
0.9791666666666666,Precision_NPV,CYP2D6,grover_base_rdkit,12,scaffold,cutoff6
0.7958883994126285,AUROC,CYP2D6,RF,13,scaffold,cutoff6
0.6123348017621146,AUROC,CYP2D6,molbert,13,scaffold,cutoff6
0.6475770925110131,AUROC,CYP2D6,grover_base,13,scaffold,cutoff6
0.7180616740088106,AUROC,CYP2D6,grover_base_rdkit,13,scaffold,cutoff6
0.2004480286738351,AUPRC,CYP2D6,RF,13,scaffold,cutoff6
0.015958057576439873,AUPRC,CYP2D6,molbert,13,scaffold,cutoff6
0.027890073607204118,AUPRC,CYP2D6,grover_base,13,scaffold,cutoff6
0.027120768038199232,AUPRC,CYP2D6,grover_base_rdkit,13,scaffold,cutoff6
0.3333333333333333,Precision_PPV,CYP2D6,RF,13,scaffold,cutoff6
0.020618556701030927,Precision_PPV,CYP2D6,molbert,13,scaffold,cutoff6
0.014184397163120567,Precision_PPV,CYP2D6,grover_base,13,scaffold,cutoff6
0.01834862385321101,Precision_PPV,CYP2D6,grover_base_rdkit,13,scaffold,cutoff6
0.9911894273127754,Precision_NPV,CYP2D6,RF,13,scaffold,cutoff6
0.9924812030075187,Precision_NPV,CYP2D6,molbert,13,scaffold,cutoff6
0.9887640449438202,Precision_NPV,CYP2D6,grover_base,13,scaffold,cutoff6
0.9917355371900827,Precision_NPV,CYP2D6,grover_base_rdkit,13,scaffold,cutoff6
0.4407894736842105,AUROC,CYP2D6,RF,14,scaffold,cutoff6
0.2982456140350877,AUROC,CYP2D6,molbert,14,scaffold,cutoff6
0.09539473684210528,AUROC,CYP2D6,grover_base,14,scaffold,cutoff6
0.22149122807017546,AUROC,CYP2D6,grover_base_rdkit,14,scaffold,cutoff6
0.007307841614906833,AUPRC,CYP2D6,RF,14,scaffold,cutoff6
0.00578422358400088,AUPRC,CYP2D6,molbert,14,scaffold,cutoff6
0.00477965663204364,AUPRC,CYP2D6,grover_base,14,scaffold,cutoff6
0.00535678805824745,AUPRC,CYP2D6,grover_base_rdkit,14,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,RF,14,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,molbert,14,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base,14,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base_rdkit,14,scaffold,cutoff6
0.9887005649717514,Precision_NPV,CYP2D6,RF,14,scaffold,cutoff6
0.9827586206896551,Precision_NPV,CYP2D6,molbert,14,scaffold,cutoff6
0.9285714285714286,Precision_NPV,CYP2D6,grover_base,14,scaffold,cutoff6
0.9722222222222222,Precision_NPV,CYP2D6,grover_base_rdkit,14,scaffold,cutoff6
0.1842105263157895,AUROC,CYP2D6,RF,15,scaffold,cutoff6
0.6293859649122807,AUROC,CYP2D6,molbert,15,scaffold,cutoff6
0.7741228070175439,AUROC,CYP2D6,grover_base,15,scaffold,cutoff6
0.5416666666666667,AUROC,CYP2D6,grover_base_rdkit,15,scaffold,cutoff6
0.004347826086956522,AUPRC,CYP2D6,RF,15,scaffold,cutoff6
0.015113689311340975,AUPRC,CYP2D6,molbert,15,scaffold,cutoff6
0.03892936040395539,AUPRC,CYP2D6,grover_base,15,scaffold,cutoff6
0.04531336332780803,AUPRC,CYP2D6,grover_base_rdkit,15,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,RF,15,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,molbert,15,scaffold,cutoff6
0.010309278350515464,Precision_PPV,CYP2D6,grover_base,15,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base_rdkit,15,scaffold,cutoff6
0.9770114942528736,Precision_NPV,CYP2D6,RF,15,scaffold,cutoff6
0.9902912621359223,Precision_NPV,CYP2D6,molbert,15,scaffold,cutoff6
0.9924812030075187,Precision_NPV,CYP2D6,grover_base,15,scaffold,cutoff6
0.9911111111111112,Precision_NPV,CYP2D6,grover_base_rdkit,15,scaffold,cutoff6
0.8870614035087719,AUROC,CYP2D6,RF,16,scaffold,cutoff6
0.7863436123348018,AUROC,CYP2D6,molbert,16,scaffold,cutoff6
0.8464912280701754,AUROC,CYP2D6,grover_base,16,scaffold,cutoff6
0.3837719298245614,AUROC,CYP2D6,grover_base_rdkit,16,scaffold,cutoff6
0.13919294990723563,AUPRC,CYP2D6,RF,16,scaffold,cutoff6
0.023072869617585062,AUPRC,CYP2D6,molbert,16,scaffold,cutoff6
0.02579827950718087,AUPRC,CYP2D6,grover_base,16,scaffold,cutoff6
0.006636788209185584,AUPRC,CYP2D6,grover_base_rdkit,16,scaffold,cutoff6
0.02040816326530612,Precision_PPV,CYP2D6,RF,16,scaffold,cutoff6
0.012345679012345678,Precision_PPV,CYP2D6,molbert,16,scaffold,cutoff6
0.023255813953488372,Precision_PPV,CYP2D6,grover_base,16,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base_rdkit,16,scaffold,cutoff6
0.994475138121547,Precision_NPV,CYP2D6,RF,16,scaffold,cutoff6
0.9932432432432432,Precision_NPV,CYP2D6,molbert,16,scaffold,cutoff6
0.9946524064171123,Precision_NPV,CYP2D6,grover_base,16,scaffold,cutoff6
0.9826086956521739,Precision_NPV,CYP2D6,grover_base_rdkit,16,scaffold,cutoff6
0.9098451327433629,AUROC,CYP2D6,RF,17,scaffold,cutoff6
0.6415929203539823,AUROC,CYP2D6,molbert,17,scaffold,cutoff6
0.5353982300884956,AUROC,CYP2D6,grover_base,17,scaffold,cutoff6
0.7223451327433629,AUROC,CYP2D6,grover_base_rdkit,17,scaffold,cutoff6
0.31210162263365926,AUPRC,CYP2D6,RF,17,scaffold,cutoff6
0.036633146000582234,AUPRC,CYP2D6,molbert,17,scaffold,cutoff6
0.01902549175613528,AUPRC,CYP2D6,grover_base,17,scaffold,cutoff6
0.03469400642610636,AUPRC,CYP2D6,grover_base_rdkit,17,scaffold,cutoff6
0.07894736842105263,Precision_PPV,CYP2D6,RF,17,scaffold,cutoff6
0.038461538461538464,Precision_PPV,CYP2D6,molbert,17,scaffold,cutoff6
0.018867924528301886,Precision_PPV,CYP2D6,grover_base,17,scaffold,cutoff6
0.02912621359223301,Precision_PPV,CYP2D6,grover_base_rdkit,17,scaffold,cutoff6
0.9947916666666666,Precision_NPV,CYP2D6,RF,17,scaffold,cutoff6
0.9852941176470589,Precision_NPV,CYP2D6,molbert,17,scaffold,cutoff6
0.9830508474576272,Precision_NPV,CYP2D6,grover_base,17,scaffold,cutoff6
0.9921259842519685,Precision_NPV,CYP2D6,grover_base_rdkit,17,scaffold,cutoff6
0.7709801409352979,AUROC,CYP2D6,RF,18,scaffold,cutoff6
0.8424087123638693,AUROC,CYP2D6,molbert,18,scaffold,cutoff6
0.6886611146700833,AUROC,CYP2D6,grover_base,18,scaffold,cutoff6
0.6918641896220371,AUROC,CYP2D6,grover_base_rdkit,18,scaffold,cutoff6
0.25789575592286584,AUPRC,CYP2D6,RF,18,scaffold,cutoff6
0.10184817806380621,AUPRC,CYP2D6,molbert,18,scaffold,cutoff6
0.04692653458222918,AUPRC,CYP2D6,grover_base,18,scaffold,cutoff6
0.0483948295796397,AUPRC,CYP2D6,grover_base_rdkit,18,scaffold,cutoff6
0.14285714285714285,Precision_PPV,CYP2D6,RF,18,scaffold,cutoff6
0.08064516129032258,Precision_PPV,CYP2D6,molbert,18,scaffold,cutoff6
0.053763440860215055,Precision_PPV,CYP2D6,grover_base,18,scaffold,cutoff6
0.04807692307692308,Precision_PPV,CYP2D6,grover_base_rdkit,18,scaffold,cutoff6
0.9808612440191388,Precision_NPV,CYP2D6,RF,18,scaffold,cutoff6
0.9880952380952381,Precision_NPV,CYP2D6,molbert,18,scaffold,cutoff6
0.9854014598540146,Precision_NPV,CYP2D6,grover_base,18,scaffold,cutoff6
0.9841269841269841,Precision_NPV,CYP2D6,grover_base_rdkit,18,scaffold,cutoff6
0.9364035087719299,AUROC,CYP2D6,RF,19,scaffold,cutoff6
0.8223684210526316,AUROC,CYP2D6,molbert,19,scaffold,cutoff6
0.4780701754385965,AUROC,CYP2D6,grover_base,19,scaffold,cutoff6
0.3048245614035088,AUROC,CYP2D6,grover_base_rdkit,19,scaffold,cutoff6
0.39955357142857145,AUPRC,CYP2D6,RF,19,scaffold,cutoff6
0.022680260047281322,AUPRC,CYP2D6,molbert,19,scaffold,cutoff6
0.00802013237073294,AUPRC,CYP2D6,grover_base,19,scaffold,cutoff6
0.005949880979194545,AUPRC,CYP2D6,grover_base_rdkit,19,scaffold,cutoff6
0.03571428571428571,Precision_PPV,CYP2D6,RF,19,scaffold,cutoff6
0.02127659574468085,Precision_PPV,CYP2D6,molbert,19,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base,19,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base_rdkit,19,scaffold,cutoff6
0.995049504950495,Precision_NPV,CYP2D6,RF,19,scaffold,cutoff6
0.994535519125683,Precision_NPV,CYP2D6,molbert,19,scaffold,cutoff6
0.9878048780487805,Precision_NPV,CYP2D6,grover_base,19,scaffold,cutoff6
0.978494623655914,Precision_NPV,CYP2D6,grover_base_rdkit,19,scaffold,cutoff6
0.09825327510917031,AUROC,CYP2D6,RF,20,scaffold,cutoff6
0.3187772925764192,AUROC,CYP2D6,molbert,20,scaffold,cutoff6
0.8122270742358079,AUROC,CYP2D6,grover_base,20,scaffold,cutoff6
0.12227074235807855,AUROC,CYP2D6,grover_base_rdkit,20,scaffold,cutoff6
0.002173913043478261,AUPRC,CYP2D6,RF,20,scaffold,cutoff6
0.0031847133757961785,AUPRC,CYP2D6,molbert,20,scaffold,cutoff6
0.011363636363636364,AUPRC,CYP2D6,grover_base,20,scaffold,cutoff6
0.0024752475247524753,AUPRC,CYP2D6,grover_base_rdkit,20,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,RF,20,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,molbert,20,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base,20,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base_rdkit,20,scaffold,cutoff6
0.9787234042553191,Precision_NPV,CYP2D6,RF,20,scaffold,cutoff6
0.9866666666666667,Precision_NPV,CYP2D6,molbert,20,scaffold,cutoff6
0.9946524064171123,Precision_NPV,CYP2D6,grover_base,20,scaffold,cutoff6
0.9666666666666667,Precision_NPV,CYP2D6,grover_base_rdkit,20,scaffold,cutoff6
0.6498893805309736,AUROC,CYP2D6,RF,21,scaffold,cutoff6
0.7300884955752212,AUROC,CYP2D6,molbert,21,scaffold,cutoff6
0.4081858407079646,AUROC,CYP2D6,grover_base,21,scaffold,cutoff6
0.5099557522123894,AUROC,CYP2D6,grover_base_rdkit,21,scaffold,cutoff6
0.27138745377622536,AUPRC,CYP2D6,RF,21,scaffold,cutoff6
0.05015565133321724,AUPRC,CYP2D6,molbert,21,scaffold,cutoff6
0.013414979824787924,AUPRC,CYP2D6,grover_base,21,scaffold,cutoff6
0.016571988065276006,AUPRC,CYP2D6,grover_base_rdkit,21,scaffold,cutoff6
0.030303030303030304,Precision_PPV,CYP2D6,RF,21,scaffold,cutoff6
0.04878048780487805,Precision_PPV,CYP2D6,molbert,21,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base,21,scaffold,cutoff6
0.017964071856287425,Precision_PPV,CYP2D6,grover_base_rdkit,21,scaffold,cutoff6
0.9847715736040609,Precision_NPV,CYP2D6,RF,21,scaffold,cutoff6
0.9894179894179894,Precision_NPV,CYP2D6,molbert,21,scaffold,cutoff6
0.9724137931034482,Precision_NPV,CYP2D6,grover_base,21,scaffold,cutoff6
0.9841269841269841,Precision_NPV,CYP2D6,grover_base_rdkit,21,scaffold,cutoff6
0.7809734513274336,AUROC,CYP2D6,RF,22,scaffold,cutoff6
0.4092920353982301,AUROC,CYP2D6,molbert,22,scaffold,cutoff6
0.5,AUROC,CYP2D6,grover_base,22,scaffold,cutoff6
0.3816371681415929,AUROC,CYP2D6,grover_base_rdkit,22,scaffold,cutoff6
0.055618007821366035,AUPRC,CYP2D6,RF,22,scaffold,cutoff6
0.016455986635979344,AUPRC,CYP2D6,molbert,22,scaffold,cutoff6
0.015803350991184704,AUPRC,CYP2D6,grover_base,22,scaffold,cutoff6
0.013081456107123888,AUPRC,CYP2D6,grover_base_rdkit,22,scaffold,cutoff6
0.031746031746031744,Precision_PPV,CYP2D6,RF,22,scaffold,cutoff6
0.009259259259259259,Precision_PPV,CYP2D6,molbert,22,scaffold,cutoff6
0.018633540372670808,Precision_PPV,CYP2D6,grover_base,22,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base_rdkit,22,scaffold,cutoff6
0.9880239520958084,Precision_NPV,CYP2D6,RF,22,scaffold,cutoff6
0.8571428571428571,Precision_NPV,CYP2D6,molbert,22,scaffold,cutoff6
0.9855072463768116,Precision_NPV,CYP2D6,grover_base,22,scaffold,cutoff6
0.9689922480620154,Precision_NPV,CYP2D6,grover_base_rdkit,22,scaffold,cutoff6
0.17685589519650657,AUROC,CYP2D6,RF,23,scaffold,cutoff6
0.8078602620087336,AUROC,CYP2D6,molbert,23,scaffold,cutoff6
0.8384279475982532,AUROC,CYP2D6,grover_base,23,scaffold,cutoff6
0.06113537117903933,AUROC,CYP2D6,grover_base_rdkit,23,scaffold,cutoff6
0.002173913043478261,AUPRC,CYP2D6,RF,23,scaffold,cutoff6
0.011111111111111112,AUPRC,CYP2D6,molbert,23,scaffold,cutoff6
0.013157894736842105,AUPRC,CYP2D6,grover_base,23,scaffold,cutoff6
0.0023148148148148147,AUPRC,CYP2D6,grover_base_rdkit,23,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,RF,23,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,molbert,23,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base,23,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base_rdkit,23,scaffold,cutoff6
0.9879518072289156,Precision_NPV,CYP2D6,RF,23,scaffold,cutoff6
0.9946236559139785,Precision_NPV,CYP2D6,molbert,23,scaffold,cutoff6
0.9948186528497409,Precision_NPV,CYP2D6,grover_base,23,scaffold,cutoff6
0.9375,Precision_NPV,CYP2D6,grover_base_rdkit,23,scaffold,cutoff6
0.5910087719298245,AUROC,CYP2D6,RF,24,scaffold,cutoff6
0.5131578947368421,AUROC,CYP2D6,molbert,24,scaffold,cutoff6
0.48903508771929827,AUROC,CYP2D6,grover_base,24,scaffold,cutoff6
0.5942982456140351,AUROC,CYP2D6,grover_base_rdkit,24,scaffold,cutoff6
0.5038862418106016,AUPRC,CYP2D6,RF,24,scaffold,cutoff6
0.00856520137043222,AUPRC,CYP2D6,molbert,24,scaffold,cutoff6
0.009204806197140364,AUPRC,CYP2D6,grover_base,24,scaffold,cutoff6
0.02352469369710749,AUPRC,CYP2D6,grover_base_rdkit,24,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,RF,24,scaffold,cutoff6
0.00819672131147541,Precision_PPV,CYP2D6,molbert,24,scaffold,cutoff6
0.005405405405405406,Precision_PPV,CYP2D6,grover_base,24,scaffold,cutoff6
0.0,Precision_PPV,CYP2D6,grover_base_rdkit,24,scaffold,cutoff6
0.991304347826087,Precision_NPV,CYP2D6,RF,24,scaffold,cutoff6
0.9907407407407407,Precision_NPV,CYP2D6,molbert,24,scaffold,cutoff6
0.9777777777777777,Precision_NPV,CYP2D6,grover_base,24,scaffold,cutoff6
0.9908256880733946,Precision_NPV,CYP2D6,grover_base_rdkit,24,scaffold,cutoff6
0.8274336283185841,AUROC,CYP2D6,RF,25,scaffold,cutoff6
0.6194690265486725,AUROC,CYP2D6,molbert,25,scaffold,cutoff6
0.6758849557522124,AUROC,CYP2D6,grover_base,25,scaffold,cutoff6
0.4579646017699115,AUROC,CYP2D6,grover_base_rdkit,25,scaffold,cutoff6
0.3934327221691352,AUPRC,CYP2D6,RF,25,scaffold,cutoff6
0.023634948426328645,AUPRC,CYP2D6,molbert,25,scaffold,cutoff6
0.06577755435946385,AUPRC,CYP2D6,grover_base,25,scaffold,cutoff6
0.025070376873113753,AUPRC,CYP2D6,grover_base_rdkit,25,scaffold,cutoff6
0.03571428571428571,Precision_PPV,CYP2D6,RF,25,scaffold,cutoff6
0.023529411764705882,Precision_PPV,CYP2D6,molbert,25,scaffold,cutoff6
0.06666666666666667,Precision_PPV,CYP2D6,grover_base,25,scaffold,cutoff6
0.00847457627118644,Precision_PPV,CYP2D6,grover_base_rdkit,25,scaffold,cutoff6
0.9931506849315068,Precision_NPV,CYP2D6,RF,25,scaffold,cutoff6
0.9862068965517241,Precision_NPV,CYP2D6,molbert,25,scaffold,cutoff6
0.986046511627907,Precision_NPV,CYP2D6,grover_base,25,scaffold,cutoff6
0.9732142857142857,Precision_NPV,CYP2D6,grover_base_rdkit,25,scaffold,cutoff6
0.6366150442477876,AUROC,CYP2D6,RF,26,scaffold,cutoff6
0.5475663716814159,AUROC,CYP2D6,molbert,26,scaffold,cutoff6
0.5995575221238938,AUROC,CYP2D6,grover_base,26,scaffold,cutoff6
0.8285398230088497,AUROC,CYP2D6,grover_base_rdkit,26,scaffold,cutoff6
0.2666486382680734,AUPRC,CYP2D6,RF,26,scaffold,cutoff6
0.042226523784629544,AUPRC,CYP2D6,molbert,26,scaffold,cutoff6
0.01963224335784379,AUPRC,CYP2D6,grover_base,26,scaffold,cutoff6
0.07506304445816307,AUPRC,CYP2D6,grover_base_rdkit,26,scaffold,cutoff6
0.017543859649122806,Precision_PPV,CYP2D6,RF,26,scaffold,cutoff6
0.024390243902439025,Precision_PPV,CYP2D6,molbert,26,scaffold,cutoff6
0.022058823529411766,Precision_PPV,CYP2D6,grover_base,26,scaffold,cutoff6
0.08333333333333333,Precision_PPV,CYP2D6,grover_base_rdkit,26,scaffold,cutoff6
0.9827586206896551,Precision_NPV,CYP2D6,RF,26,scaffold,cutoff6
0.9841269841269841,Precision_NPV,CYP2D6,molbert,26,scaffold,cutoff6
0.9893617021276596,Precision_NPV,CYP2D6,grover_base,26,scaffold,cutoff6
0.9902912621359223,Precision_NPV,CYP2D6,grover_base_rdkit,26,scaffold,cutoff6
0.6482300884955752,AUROC,CYP2D6,RF,27,scaffold,cutoff6
0.6957964601769911,AUROC,CYP2D6,molbert,27,scaffold,cutoff6
0.6570796460176991,AUROC,CYP2D6,grover_base,27,scaffold,cutoff6
0.5033185840707965,AUROC,CYP2D6,grover_base_rdkit,27,scaffold,cutoff6
0.27233082680706866,AUPRC,CYP2D6,RF,27,scaffold,cutoff6
0.025836677619916232,AUPRC,CYP2D6,molbert,27,scaffold,cutoff6
0.024856498602294393,AUPRC,CYP2D6,grover_base,27,scaffold,cutoff6
0.020751525146412753,AUPRC,CYP2D6,grover_base_rdkit,27,scaffold,cutoff6
0.03571428571428571,Precision_PPV,CYP2D6,RF,27,scaffold,cutoff6
0.03,Precision_PPV,CYP2D6,molbert,27,scaffold,cutoff6
0.0273972602739726,Precision_PPV,CYP2D6,grover_base,27,scaffold,cutoff6
0.022727272727272728,Precision_PPV,CYP2D6,grover_base_rdkit,27,scaffold,cutoff6
0.9851485148514851,Precision_NPV,CYP2D6,RF,27,scaffold,cutoff6
0.9923076923076923,Precision_NPV,CYP2D6,molbert,27,scaffold,cutoff6
0.9872611464968153,Precision_NPV,CYP2D6,grover_base,27,scaffold,cutoff6
0.9838709677419355,Precision_NPV,CYP2D6,grover_base_rdkit,27,scaffold,cutoff6
0.5483630952380952,AUROC,CYP2D6,RF,28,scaffold,cutoff6
0.7388392857142857,AUROC,CYP2D6,molbert,28,scaffold,cutoff6
0.7105654761904762,AUROC,CYP2D6,grover_base,28,scaffold,cutoff6
0.4650297619047619,AUROC,CYP2D6,grover_base_rdkit,28,scaffold,cutoff6
0.06620751421905541,AUPRC,CYP2D6,RF,28,scaffold,cutoff6
0.05459095330883585,AUPRC,CYP2D6,molbert,28,scaffold,cutoff6
0.06270849680735491,AUPRC,CYP2D6,grover_base,28,scaffold,cutoff6
0.022445026122269077,AUPRC,CYP2D6,grover_base_rdkit,28,scaffold,cutoff6
0.14285714285714285,Precision_PPV,CYP2D6,RF,28,scaffold,cutoff6
0.07894736842105263,Precision_PPV,CYP2D6,molbert,28,scaffold,cutoff6
0.043010752688172046,Precision_PPV,CYP2D6,grover_base,28,scaffold,cutoff6
0.009900990099009901,Precision_PPV,CYP2D6,grover_base_rdkit,28,scaffold,cutoff6
0.9775784753363229,Precision_NPV,CYP2D6,RF,28,scaffold,cutoff6
0.984375,Precision_NPV,CYP2D6,molbert,28,scaffold,cutoff6
0.9854014598540146,Precision_NPV,CYP2D6,grover_base,28,scaffold,cutoff6
0.9612403100775194,Precision_NPV,CYP2D6,grover_base_rdkit,28,scaffold,cutoff6
0.5833333333333334,AUROC,CYP2D6,RF,29,scaffold,cutoff6
0.3793859649122807,AUROC,CYP2D6,molbert,29,scaffold,cutoff6
