metric_score,metric_name,mol_prop,model_name,fold,split_type,task,AC_label,suffix
0.03333333333333333,AUPRC,MDR1,grover_base_rdkit,16,scaffold,cutoff6,AC,
0.0,Precision_PPV,MDR1,RF,16,scaffold,cutoff6,AC,
0.0,Precision_PPV,MDR1,molbert,16,scaffold,cutoff6,AC,
0.0,Precision_PPV,MDR1,grover_base,16,scaffold,cutoff6,AC,
0.0,Precision_PPV,MDR1,grover_base_rdkit,16,scaffold,cutoff6,AC,
0.9714285714285714,Precision_NPV,MDR1,RF,16,scaffold,cutoff6,AC,
0.9655172413793104,Precision_NPV,MDR1,molbert,16,scaffold,cutoff6,AC,
0.875,Precision_NPV,MDR1,grover_base,16,scaffold,cutoff6,AC,
0.9666666666666667,Precision_NPV,MDR1,grover_base_rdkit,16,scaffold,cutoff6,AC,
0.9841269841269842,AUROC,MDR1,RF,17,scaffold,cutoff6,AC,
0.9920634920634921,AUROC,MDR1,molbert,17,scaffold,cutoff6,AC,
0.4285714285714286,AUROC,MDR1,grover_base,17,scaffold,cutoff6,AC,
0.9841269841269841,AUROC,MDR1,grover_base_rdkit,17,scaffold,cutoff6,AC,
0.7638888888888888,AUPRC,MDR1,RF,17,scaffold,cutoff6,AC,
0.9027777777777777,AUPRC,MDR1,molbert,17,scaffold,cutoff6,AC,
0.0574928774928775,AUPRC,MDR1,grover_base,17,scaffold,cutoff6,AC,
0.7638888888888888,AUPRC,MDR1,grover_base_rdkit,17,scaffold,cutoff6,AC,
0.6666666666666666,Precision_PPV,MDR1,RF,17,scaffold,cutoff6,AC,
0.6666666666666666,Precision_PPV,MDR1,molbert,17,scaffold,cutoff6,AC,
0.0,Precision_PPV,MDR1,grover_base,17,scaffold,cutoff6,AC,
0.6666666666666666,Precision_PPV,MDR1,grover_base_rdkit,17,scaffold,cutoff6,AC,
0.9761904761904762,Precision_NPV,MDR1,RF,17,scaffold,cutoff6,AC,
0.9761904761904762,Precision_NPV,MDR1,molbert,17,scaffold,cutoff6,AC,
