mean_metric_score,std_metric_score,split_type,mol_prop,model_name,AC_label,metric_name
0.4242669645957208,0.15218407740652407,random,CYP3A4,grover_base,non-AC,Pearson_R
1.8226893904993893,0.12514323353466997,random,CYP2D6,grover_base,non-AC,RMSE
1.417043907043901,0.10466304296207124,random,CYP2D6,grover_base,non-AC,MAE
0.05562164307943615,0.1072306414589427,random,CYP2D6,grover_base,non-AC,R2
0.3067773519373634,0.1515803169299701,random,CYP2D6,grover_base,non-AC,Pearson_R
2.499754082143047,0.3611219772764532,random,MOR,grover_base,non-AC,RMSE
2.037246848620922,0.33359008926730516,random,MOR,grover_base,non-AC,MAE
0.2985558241803598,0.191246816704373,random,MOR,grover_base,non-AC,R2
0.6269473424958611,0.14370381240244093,random,MOR,grover_base,non-AC,Pearson_R
2.4242961290029226,0.3141250797155888,random,DOR,grover_base,non-AC,RMSE
1.907799164319955,0.26730589156139817,random,DOR,grover_base,non-AC,MAE
0.32864462674632045,0.1405011778452735,random,DOR,grover_base,non-AC,R2
0.6508392808369747,0.1079617253983588,random,DOR,grover_base,non-AC,Pearson_R
2.5128780023742094,0.289711827633623,random,KOR,grover_base,non-AC,RMSE
1.98502360445501,0.24401570988044755,random,KOR,grover_base,non-AC,MAE
0.39353056072213805,0.12053264420371362,random,KOR,grover_base,non-AC,R2
0.7042517562294068,0.0832462260702326,random,KOR,grover_base,non-AC,Pearson_R
1.782054722548048,0.1911682652051561,random,MDR1,grover_base_rdkit,non-AC,RMSE
1.3633674139908605,0.15298361017126444,random,MDR1,grover_base_rdkit,non-AC,MAE
0.6276410550476513,0.09605731485026181,random,MDR1,grover_base_rdkit,non-AC,R2
0.802751278696704,0.06507634145063025,random,MDR1,grover_base_rdkit,non-AC,Pearson_R
1.6532247164777767,0.1155073004205209,random,CYP3A4,grover_base_rdkit,non-AC,RMSE
1.2319991657433595,0.08571277387080055,random,CYP3A4,grover_base_rdkit,non-AC,MAE
0.3485701464565905,0.07953217130389495,random,CYP3A4,grover_base_rdkit,non-AC,R2
0.5976027862544248,0.06929506358515629,random,CYP3A4,grover_base_rdkit,non-AC,Pearson_R
1.6819619801145989,0.1471946910163236,random,CYP2D6,grover_base_rdkit,non-AC,RMSE
1.2698913241707663,0.11585977272088085,random,CYP2D6,grover_base_rdkit,non-AC,MAE
0.19781513727635863,0.09515494093136632,random,CYP2D6,grover_base_rdkit,non-AC,R2
0.46161108696690795,0.09986480877201162,random,CYP2D6,grover_base_rdkit,non-AC,Pearson_R
2.244638986600348,0.19391392917780345,random,MOR,grover_base_rdkit,non-AC,RMSE
1.7328427053401514,0.18136951269655807,random,MOR,grover_base_rdkit,non-AC,MAE
0.44321725593125283,0.08283285317786887,random,MOR,grover_base_rdkit,non-AC,R2
0.6755218848395128,0.061943671121232766,random,MOR,grover_base_rdkit,non-AC,Pearson_R
1.9476175410267023,0.24029484075012025,random,DOR,grover_base_rdkit,non-AC,RMSE
1.5020249979411746,0.19941033978545517,random,DOR,grover_base_rdkit,non-AC,MAE
0.5670165405083388,0.08439085713153927,random,DOR,grover_base_rdkit,non-AC,R2
0.7611261300052217,0.05385781794743247,random,DOR,grover_base_rdkit,non-AC,Pearson_R
2.2508028803675595,0.19024679982460238,random,KOR,grover_base_rdkit,non-AC,RMSE
1.731729998075277,0.16402711164186934,random,KOR,grover_base_rdkit,non-AC,MAE
0.5088043467413296,0.1142511184081729,random,KOR,grover_base_rdkit,non-AC,R2
0.7231931944393637,0.08302648975084416,random,KOR,grover_base_rdkit,non-AC,Pearson_R
