mean_metric_score,std_metric_score,split_type,mol_rep,mol_prop,model_name,metric_name
1.2503745622753748,0.06804282594113267,random,maccs,MDR1,XGBoost,MAPE
1.5084706095012705,0.14267615220349741,random,rdkit2d,MDR1,XGBoost,RMSE
1.0752126202583983,0.0804203510060097,random,rdkit2d,MDR1,XGBoost,MAE
0.8136234135461423,0.047463815374380144,random,rdkit2d,MDR1,XGBoost,R2
0.9056966216165228,0.025435358378383937,random,rdkit2d,MDR1,XGBoost,Pearson_R
1.0752126202583983,0.0804203510060097,random,rdkit2d,MDR1,XGBoost,MAPE
2.0191048476444315,0.1690881069545004,random,physchem,MDR1,XGBoost,RMSE
1.4605149564767566,0.0924196222080075,random,physchem,MDR1,XGBoost,MAE
0.667538084436483,0.07166131482817355,random,physchem,MDR1,XGBoost,R2
0.8222878491265494,0.04555261370750939,random,physchem,MDR1,XGBoost,Pearson_R
1.4605149564767566,0.0924196222080075,random,physchem,MDR1,XGBoost,MAPE
1.521641839512977,0.16641821667549223,random,atomPairs,MDR1,XGBoost,RMSE
1.0964789106806683,0.0804165648481635,random,atomPairs,MDR1,XGBoost,MAE
0.8094669569798093,0.051444070617912493,random,atomPairs,MDR1,XGBoost,R2
0.9034536770226551,0.028406983859069958,random,atomPairs,MDR1,XGBoost,Pearson_R
1.0964789106806683,0.0804165648481635,random,atomPairs,MDR1,XGBoost,MAPE
1.9963212741445604,0.305525469682056,random,SMILES,MDR1,RNN,RMSE
1.4609148657063187,0.1854218054333925,random,SMILES,MDR1,RNN,MAE
0.6733500422710298,0.09936997297109207,random,SMILES,MDR1,RNN,R2
0.8265937975824024,0.058485575798714835,random,SMILES,MDR1,RNN,Pearson_R
1.4609148657063187,0.1854218054333925,random,SMILES,MDR1,RNN,MAPE
1.8436837667645127,0.17182055678217953,random,Graph,MDR1,GCN,RMSE
1.3637494047674676,0.10159645481718226,random,Graph,MDR1,GCN,MAE
0.6832023710624734,0.08524338749118941,random,Graph,MDR1,GCN,R2
0.838456029864511,0.04166497577998639,random,Graph,MDR1,GCN,Pearson_R
1.3637494047674676,0.10159645481718226,random,Graph,MDR1,GCN,MAPE
1.6838439714363742,0.19395161663723742,random,Graph,MDR1,GIN,RMSE
1.2052575005671113,0.10743623809364163,random,Graph,MDR1,GIN,MAE
0.7345562863930237,0.07585754261373111,random,Graph,MDR1,GIN,R2
0.8675195457003123,0.035839426477653855,random,Graph,MDR1,GIN,Pearson_R
1.2052575005671113,0.10743623809364163,random,Graph,MDR1,GIN,MAPE
1.8111386753947194,0.09256865653310255,random,SMILES,CYP2D6,MolBERT,RMSE
1.393670200844277,0.06961681732608609,random,SMILES,CYP2D6,MolBERT,MAE
0.1777497514759057,0.055602870097413,random,SMILES,CYP2D6,MolBERT,R2
0.4285618759755535,0.06725166761055469,random,SMILES,CYP2D6,MolBERT,Pearson_R
1.393670200844277,0.06961681732608609,random,SMILES,CYP2D6,MolBERT,MAPE
1.9046247946064472,0.1374185227172046,random,Graph,CYP2D6,GROVER,RMSE
1.481631851529471,0.10148382197946719,random,Graph,CYP2D6,GROVER,MAE
0.08781871035554457,0.10932879523275606,random,Graph,CYP2D6,GROVER,R2
0.3431609183662772,0.16239774220208986,random,Graph,CYP2D6,GROVER,Pearson_R
1.481631851529471,0.10148382197946719,random,Graph,CYP2D6,GROVER,MAPE
1.7399739609925808,0.12184266508482133,random,Graph,CYP2D6,GROVER_RDKit,RMSE
1.3232105941967238,0.1019754450585135,random,Graph,CYP2D6,GROVER_RDKit,MAE
0.2388918592952169,0.08751377304031181,random,Graph,CYP2D6,GROVER_RDKit,R2
0.49669890358903424,0.0946240106136809,random,Graph,CYP2D6,GROVER_RDKit,Pearson_R
1.3232105941967238,0.1019754450585135,random,Graph,CYP2D6,GROVER_RDKit,MAPE
1.5485411976603911,0.07505692155157406,random,morganBits,CYP2D6,RF,RMSE
1.1322884411521084,0.04810820696966063,random,morganBits,CYP2D6,RF,MAE
0.3976010376688226,0.049505478275242855,random,morganBits,CYP2D6,RF,R2
0.6340776297562785,0.03921390013734958,random,morganBits,CYP2D6,RF,Pearson_R
1.1322884411521084,0.04810820696966063,random,morganBits,CYP2D6,RF,MAPE
1.5412738383445705,0.07893584470784783,random,morganCounts,CYP2D6,RF,RMSE
1.122548806232002,0.05247555886408324,random,morganCounts,CYP2D6,RF,MAE
0.40318924030579684,0.052002849678700176,random,morganCounts,CYP2D6,RF,R2
0.6390877549733613,0.042566442757025744,random,morganCounts,CYP2D6,RF,Pearson_R
1.122548806232002,0.05247555886408324,random,morganCounts,CYP2D6,RF,MAPE
1.5641022467271521,0.08351022247249472,random,maccs,CYP2D6,RF,RMSE
1.162909151984567,0.06213808217201146,random,maccs,CYP2D6,RF,MAE
0.38470686103110663,0.062339654715253476,random,maccs,CYP2D6,RF,R2
0.6249797320138343,0.047316334933256994,random,maccs,CYP2D6,RF,Pearson_R
1.162909151984567,0.06213808217201146,random,maccs,CYP2D6,RF,MAPE
1.5728444625452427,0.0788233234036672,random,rdkit2d,CYP2D6,RF,RMSE
1.1691912861815341,0.05124928562739459,random,rdkit2d,CYP2D6,RF,MAE
0.3791066335633494,0.04548605573322648,random,rdkit2d,CYP2D6,RF,R2
0.6214872875884568,0.03962098179816622,random,rdkit2d,CYP2D6,RF,Pearson_R
1.1691912861815341,0.05124928562739459,random,rdkit2d,CYP2D6,RF,MAPE
1.6969619577520965,0.07832256524159212,random,physchem,CYP2D6,RF,RMSE
1.2818559871186295,0.04684288113542708,random,physchem,CYP2D6,RF,MAE
0.2765208941833797,0.05937187561606134,random,physchem,CYP2D6,RF,R2
0.5348065968188446,0.04767778117027664,random,physchem,CYP2D6,RF,Pearson_R
1.2818559871186295,0.04684288113542708,random,physchem,CYP2D6,RF,MAPE
1.5456264585299329,0.0831253168565081,random,atomPairs,CYP2D6,RF,RMSE
1.1404967003143036,0.05246129555714594,random,atomPairs,CYP2D6,RF,MAE
0.39987268009928223,0.05310443491542854,random,atomPairs,CYP2D6,RF,R2
0.6390093469939436,0.0463466476670457,random,atomPairs,CYP2D6,RF,Pearson_R
1.1404967003143036,0.05246129555714594,random,atomPairs,CYP2D6,RF,MAPE
2.089416871270842,0.13313230624768257,random,morganBits,CYP2D6,SVM,RMSE
1.5286072576346021,0.08604993360081731,random,morganBits,CYP2D6,SVM,MAE
-0.1001992008801138,0.14188961456709015,random,morganBits,CYP2D6,SVM,R2
0.4652637847930052,0.05066082526832397,random,morganBits,CYP2D6,SVM,Pearson_R
1.5286072576346021,0.08604993360081731,random,morganBits,CYP2D6,SVM,MAPE
2.097941315018043,0.12048829946351093,random,morganCounts,CYP2D6,SVM,RMSE
1.548511073831901,0.08002104393081423,random,morganCounts,CYP2D6,SVM,MAE
-0.11072312097831251,0.14758423144274782,random,morganCounts,CYP2D6,SVM,R2
0.47450068589952465,0.055081452570962926,random,morganCounts,CYP2D6,SVM,Pearson_R
1.548511073831901,0.08002104393081423,random,morganCounts,CYP2D6,SVM,MAPE
1.7891249614638791,0.08583038073507314,random,maccs,CYP2D6,SVM,RMSE
1.3448704783684078,0.06801293952115793,random,maccs,CYP2D6,SVM,MAE
0.19541733310649825,0.07145060571192263,random,maccs,CYP2D6,SVM,R2
0.46761071870931553,0.06467130778334237,random,maccs,CYP2D6,SVM,Pearson_R
1.3448704783684078,0.06801293952115793,random,maccs,CYP2D6,SVM,MAPE
1.8050977587503512,0.08860987039432303,random,rdkit2d,CYP2D6,SVM,RMSE
1.3412259248508425,0.06417063470383817,random,rdkit2d,CYP2D6,SVM,MAE
0.18155148031892257,0.06656514428577276,random,rdkit2d,CYP2D6,SVM,R2
0.4550277965055873,0.05899162624796354,random,rdkit2d,CYP2D6,SVM,Pearson_R
1.3412259248508425,0.06417063470383817,random,rdkit2d,CYP2D6,SVM,MAPE
2.4378859117726677,0.5404924908395741,random,physchem,CYP2D6,SVM,RMSE
1.975002031559886,0.5111129408040829,random,physchem,CYP2D6,SVM,MAE
-0.5563856230290551,0.7143826356026534,random,physchem,CYP2D6,SVM,R2
0.28159333102833806,0.06314198304936502,random,physchem,CYP2D6,SVM,Pearson_R
1.975002031559886,0.5111129408040829,random,physchem,CYP2D6,SVM,MAPE
3.032142148634239,0.3019973334422252,random,atomPairs,CYP2D6,SVM,RMSE
2.110677670127822,0.08806860684666604,random,atomPairs,CYP2D6,SVM,MAE
-1.3353696595638496,0.5040339611876211,random,atomPairs,CYP2D6,SVM,R2
0.3482382006163954,0.07349540414751854,random,atomPairs,CYP2D6,SVM,Pearson_R
2.110677670127822,0.08806860684666604,random,atomPairs,CYP2D6,SVM,MAPE
1.6878644121319581,0.07978078329516677,random,morganBits,CYP2D6,XGBoost,RMSE
1.2871635101407688,0.0536499510555343,random,morganBits,CYP2D6,XGBoost,MAE
0.2851679891152449,0.04573400254117614,random,morganBits,CYP2D6,XGBoost,R2
0.5485217338021796,0.04996478201960534,random,morganBits,CYP2D6,XGBoost,Pearson_R
1.2871635101407688,0.0536499510555343,random,morganBits,CYP2D6,XGBoost,MAPE
1.6953913283587019,0.07434529858604313,random,morganCounts,CYP2D6,XGBoost,RMSE
1.2885294269529943,0.050434757319264396,random,morganCounts,CYP2D6,XGBoost,MAE
0.27855144468481985,0.04616500212203469,random,morganCounts,CYP2D6,XGBoost,R2
0.5409498397028156,0.05038198540889914,random,morganCounts,CYP2D6,XGBoost,Pearson_R
1.2885294269529943,0.050434757319264396,random,morganCounts,CYP2D6,XGBoost,MAPE
1.704049619277168,0.07861881066187519,random,maccs,CYP2D6,XGBoost,RMSE
1.3002772698056522,0.06324314646291082,random,maccs,CYP2D6,XGBoost,MAE
0.27063557429284896,0.05664392912322198,random,maccs,CYP2D6,XGBoost,R2
0.5240416522184511,0.05690921910607474,random,maccs,CYP2D6,XGBoost,Pearson_R
1.3002772698056522,0.06324314646291082,random,maccs,CYP2D6,XGBoost,MAPE
1.640130810375304,0.07545361067545114,random,rdkit2d,CYP2D6,XGBoost,RMSE
1.2333628758500257,0.06071387395142866,random,rdkit2d,CYP2D6,XGBoost,MAE
0.3244338941897411,0.051862693684517736,random,rdkit2d,CYP2D6,XGBoost,R2
0.5759292879617729,0.04972005790366247,random,rdkit2d,CYP2D6,XGBoost,Pearson_R
1.2333628758500257,0.06071387395142866,random,rdkit2d,CYP2D6,XGBoost,MAPE
1.7834471853015714,0.07535688623213893,random,physchem,CYP2D6,XGBoost,RMSE
1.363662642615841,0.05060472281774722,random,physchem,CYP2D6,XGBoost,MAE
0.20196802103554026,0.04403262332349961,random,physchem,CYP2D6,XGBoost,R2
0.45437674473106143,0.047319131685051495,random,physchem,CYP2D6,XGBoost,Pearson_R
1.363662642615841,0.05060472281774722,random,physchem,CYP2D6,XGBoost,MAPE
1.6559778485116416,0.07722642915150027,random,atomPairs,CYP2D6,XGBoost,RMSE
