mean_metric_score,std_metric_score,split_type,mol_rep,mol_prop,model_name,metric_name
1.8180879703990172,0.2687215473778854,scaffold,morganBits,MDR1,XGBoost,RMSE
1.4047931831162226,0.2054919868706495,scaffold,morganBits,MDR1,XGBoost,MAE
0.6202119219212229,0.15595145415407027,scaffold,morganBits,MDR1,XGBoost,R2
0.8016849576679934,0.10154286454277035,scaffold,morganBits,MDR1,XGBoost,Pearson_R
1.4047931831162226,0.2054919868706495,scaffold,morganBits,MDR1,XGBoost,MAPE
1.7156915571431994,0.31939838313024543,scaffold,morganCounts,MDR1,XGBoost,RMSE
1.312332057496086,0.2378096229207237,scaffold,morganCounts,MDR1,XGBoost,MAE
0.6563506239786974,0.16489844198072245,scaffold,morganCounts,MDR1,XGBoost,R2
0.8259514796642778,0.09512000726563143,scaffold,morganCounts,MDR1,XGBoost,Pearson_R
1.312332057496086,0.2378096229207237,scaffold,morganCounts,MDR1,XGBoost,MAPE
1.860011918809238,0.2144163509898733,scaffold,maccs,MDR1,XGBoost,RMSE
1.4083409402002478,0.14503474165026056,scaffold,maccs,MDR1,XGBoost,MAE
0.6131586187836501,0.11655304837849073,scaffold,maccs,MDR1,XGBoost,R2
0.7958445573011581,0.07251978027392085,scaffold,maccs,MDR1,XGBoost,Pearson_R
1.4083409402002478,0.14503474165026056,scaffold,maccs,MDR1,XGBoost,MAPE
1.7397268892926059,0.33610873913212924,scaffold,rdkit2d,MDR1,XGBoost,RMSE
1.281186285866718,0.23229930092458428,scaffold,rdkit2d,MDR1,XGBoost,MAE
0.6544171123289545,0.15586034966043397,scaffold,rdkit2d,MDR1,XGBoost,R2
0.8233079920326664,0.09278644869113283,scaffold,rdkit2d,MDR1,XGBoost,Pearson_R
1.281186285866718,0.23229930092458428,scaffold,rdkit2d,MDR1,XGBoost,MAPE
2.1229809322097464,0.3318939212832325,scaffold,physchem,MDR1,XGBoost,RMSE
1.5962033471308041,0.2623334962830144,scaffold,physchem,MDR1,XGBoost,MAE
0.4806270596130559,0.24031915767849601,scaffold,physchem,MDR1,XGBoost,R2
0.7285935139874731,0.12552099375927436,scaffold,physchem,MDR1,XGBoost,Pearson_R
1.5962033471308041,0.2623334962830144,scaffold,physchem,MDR1,XGBoost,MAPE
1.680214007017627,0.29299410525905517,scaffold,atomPairs,MDR1,XGBoost,RMSE
1.2632052670832783,0.22440312071392837,scaffold,atomPairs,MDR1,XGBoost,MAE
0.6750121089273232,0.14542279484484524,scaffold,atomPairs,MDR1,XGBoost,R2
0.8364423668355596,0.07939264902281977,scaffold,atomPairs,MDR1,XGBoost,Pearson_R
1.2632052670832783,0.22440312071392837,scaffold,atomPairs,MDR1,XGBoost,MAPE
2.497346496906508,0.7942041194767702,scaffold,SMILES,MDR1,RNN,RMSE
1.9504004811494744,0.6016922568120546,scaffold,SMILES,MDR1,RNN,MAE
0.24029084090367306,0.6672009650772156,scaffold,SMILES,MDR1,RNN,R2
0.623580192183849,0.1809006084475871,scaffold,SMILES,MDR1,RNN,Pearson_R
1.9504004811494744,0.6016922568120546,scaffold,SMILES,MDR1,RNN,MAPE
2.116842796798518,0.21853784494151596,scaffold,Graph,MDR1,GCN,RMSE
1.6256592811045962,0.169173814696502,scaffold,Graph,MDR1,GCN,MAE
0.3894942010408465,0.23180771061506658,scaffold,Graph,MDR1,GCN,R2
0.6740236206641593,0.14264737564900035,scaffold,Graph,MDR1,GCN,Pearson_R
1.6256592811045962,0.169173814696502,scaffold,Graph,MDR1,GCN,MAPE
2.153644422369246,0.6470619637793068,scaffold,Graph,MDR1,GIN,RMSE
1.5771858445845492,0.33325390861390664,scaffold,Graph,MDR1,GIN,MAE
0.33685559671444903,0.4897711729304926,scaffold,Graph,MDR1,GIN,R2
0.7109431085164704,0.1399292498304868,scaffold,Graph,MDR1,GIN,Pearson_R
1.5771858445845492,0.33325390861390664,scaffold,Graph,MDR1,GIN,MAPE
1.7689581924160434,0.2010650527583192,scaffold,SMILES,CYP2D6,MolBERT,RMSE
1.3608819853086733,0.12855578709794468,scaffold,SMILES,CYP2D6,MolBERT,MAE
0.09182572495857479,0.09704049020570413,scaffold,SMILES,CYP2D6,MolBERT,R2
0.3516930650058814,0.1191957875707585,scaffold,SMILES,CYP2D6,MolBERT,Pearson_R
1.3608819853086733,0.12855578709794468,scaffold,SMILES,CYP2D6,MolBERT,MAPE
1.8151219681764785,0.17835889225319854,scaffold,Graph,CYP2D6,GROVER,RMSE
1.4142039246481892,0.12418018811027735,scaffold,Graph,CYP2D6,GROVER,MAE
0.04115131206894562,0.09559635114072389,scaffold,Graph,CYP2D6,GROVER,R2
0.2913950606665046,0.1486812379656717,scaffold,Graph,CYP2D6,GROVER,Pearson_R
1.4142039246481892,0.12418018811027735,scaffold,Graph,CYP2D6,GROVER,MAPE
1.731716813745339,0.195073980414318,scaffold,Graph,CYP2D6,GROVER_RDKit,RMSE
1.3154611009213206,0.12557845292271702,scaffold,Graph,CYP2D6,GROVER_RDKit,MAE
0.13078719391426769,0.0700842115840229,scaffold,Graph,CYP2D6,GROVER_RDKit,R2
0.39866621925226486,0.0900426126849984,scaffold,Graph,CYP2D6,GROVER_RDKit,Pearson_R
1.3154611009213206,0.12557845292271702,scaffold,Graph,CYP2D6,GROVER_RDKit,MAPE
1.5684153297237045,0.15761195144517606,scaffold,morganBits,CYP2D6,RF,RMSE
1.165337467131818,0.10002463790188001,scaffold,morganBits,CYP2D6,RF,MAE
0.28502676148321804,0.06657246628584558,scaffold,morganBits,CYP2D6,RF,R2
0.5442644305898275,0.06017182421805175,scaffold,morganBits,CYP2D6,RF,Pearson_R
1.165337467131818,0.10002463790188001,scaffold,morganBits,CYP2D6,RF,MAPE
1.5685053741009285,0.1568394319871629,scaffold,morganCounts,CYP2D6,RF,RMSE
1.1642969124925844,0.09512619380745442,scaffold,morganCounts,CYP2D6,RF,MAE
0.28514733639689144,0.06113139097767837,scaffold,morganCounts,CYP2D6,RF,R2
0.5438611933218057,0.05800962152919591,scaffold,morganCounts,CYP2D6,RF,Pearson_R
1.1642969124925844,0.09512619380745442,scaffold,morganCounts,CYP2D6,RF,MAPE
1.6393096999824333,0.18322127486767828,scaffold,maccs,CYP2D6,RF,RMSE
1.242262118353125,0.11690273454992292,scaffold,maccs,CYP2D6,RF,MAE
0.21809592054559818,0.09730319705941354,scaffold,maccs,CYP2D6,RF,R2
0.5045762443949703,0.07493628160485992,scaffold,maccs,CYP2D6,RF,Pearson_R
1.242262118353125,0.11690273454992292,scaffold,maccs,CYP2D6,RF,MAPE
1.589081870146802,0.16741667012961112,scaffold,rdkit2d,CYP2D6,RF,RMSE
1.2021011903511731,0.10014585752783602,scaffold,rdkit2d,CYP2D6,RF,MAE
0.26599874187011413,0.07180109662288998,scaffold,rdkit2d,CYP2D6,RF,R2
0.5334525257095828,0.07258919374039682,scaffold,rdkit2d,CYP2D6,RF,Pearson_R
1.2021011903511731,0.10014585752783602,scaffold,rdkit2d,CYP2D6,RF,MAPE
1.726008169304464,0.15437590907980756,scaffold,physchem,CYP2D6,RF,RMSE
1.3118607724181282,0.1032715551465372,scaffold,physchem,CYP2D6,RF,MAE
0.1326109618876034,0.07523253745306406,scaffold,physchem,CYP2D6,RF,R2
0.4133069629791748,0.07079699374098887,scaffold,physchem,CYP2D6,RF,Pearson_R
1.3118607724181282,0.1032715551465372,scaffold,physchem,CYP2D6,RF,MAPE
1.5841592951245604,0.177888074619798,scaffold,atomPairs,CYP2D6,RF,RMSE
1.2023905430731603,0.1105090529241175,scaffold,atomPairs,CYP2D6,RF,MAE
0.2715875768477213,0.07490500547434556,scaffold,atomPairs,CYP2D6,RF,R2
0.5382577969817705,0.07648351703941618,scaffold,atomPairs,CYP2D6,RF,Pearson_R
1.2023905430731603,0.1105090529241175,scaffold,atomPairs,CYP2D6,RF,MAPE
2.257931199316546,0.2381977734125776,scaffold,morganBits,CYP2D6,SVM,RMSE
1.6864753226752602,0.16793128934966214,scaffold,morganBits,CYP2D6,SVM,MAE
-0.49402574393772963,0.24573795088418462,scaffold,morganBits,CYP2D6,SVM,R2
0.3483630372269752,0.08682713600859916,scaffold,morganBits,CYP2D6,SVM,Pearson_R
1.6864753226752602,0.16793128934966214,scaffold,morganBits,CYP2D6,SVM,MAPE
2.304798512512266,0.23979116530219713,scaffold,morganCounts,CYP2D6,SVM,RMSE
1.7223150793177107,0.16366991649934898,scaffold,morganCounts,CYP2D6,SVM,MAE
-0.5572174687645539,0.27301706112748897,scaffold,morganCounts,CYP2D6,SVM,R2
0.35676509864667344,0.06587622822961958,scaffold,morganCounts,CYP2D6,SVM,Pearson_R
1.7223150793177107,0.16366991649934898,scaffold,morganCounts,CYP2D6,SVM,MAPE
1.7839329017272194,0.1833546264457226,scaffold,maccs,CYP2D6,SVM,RMSE
1.3456862501550109,0.12885781998800747,scaffold,maccs,CYP2D6,SVM,MAE
0.07550037699559783,0.08197554740892558,scaffold,maccs,CYP2D6,SVM,R2
0.37887236987561096,0.06985371752215037,scaffold,maccs,CYP2D6,SVM,Pearson_R
1.3456862501550109,0.12885781998800747,scaffold,maccs,CYP2D6,SVM,MAPE
1.7854442808221016,0.21979807155160247,scaffold,rdkit2d,CYP2D6,SVM,RMSE
1.3339833534893266,0.12549887167524348,scaffold,rdkit2d,CYP2D6,SVM,MAE
0.07651202487893512,0.09619685400661497,scaffold,rdkit2d,CYP2D6,SVM,R2
0.3771616072277773,0.09002044388942178,scaffold,rdkit2d,CYP2D6,SVM,Pearson_R
1.3339833534893266,0.12549887167524348,scaffold,rdkit2d,CYP2D6,SVM,MAPE
2.7952034619475197,1.2182392532463557,scaffold,physchem,CYP2D6,SVM,RMSE
2.3389720931365736,1.2164236596023874,scaffold,physchem,CYP2D6,SVM,MAE
-1.806707004179418,2.8504498528372992,scaffold,physchem,CYP2D6,SVM,R2
0.24526746438633745,0.1000089107392046,scaffold,physchem,CYP2D6,SVM,Pearson_R
2.3389720931365736,1.2164236596023874,scaffold,physchem,CYP2D6,SVM,MAPE
3.444438409313767,0.42786509575923115,scaffold,atomPairs,CYP2D6,SVM,RMSE
2.4800583850795617,0.2298678621229388,scaffold,atomPairs,CYP2D6,SVM,MAE
-2.592335009311976,1.2168605236678773,scaffold,atomPairs,CYP2D6,SVM,R2
0.23810236006171956,0.10264294213041153,scaffold,atomPairs,CYP2D6,SVM,Pearson_R
2.4800583850795617,0.2298678621229388,scaffold,atomPairs,CYP2D6,SVM,MAPE
1.6508463570492984,0.15741865419860113,scaffold,morganBits,CYP2D6,XGBoost,RMSE
1.2677431870127431,0.09906283591433351,scaffold,morganBits,CYP2D6,XGBoost,MAE
0.20727724307377912,0.07219868289596935,scaffold,morganBits,CYP2D6,XGBoost,R2
0.4745672496267749,0.07949917036010017,scaffold,morganBits,CYP2D6,XGBoost,Pearson_R
1.2677431870127431,0.09906283591433351,scaffold,morganBits,CYP2D6,XGBoost,MAPE
1.666385701369098,0.16759680979867395,scaffold,morganCounts,CYP2D6,XGBoost,RMSE
1.2770331381606341,0.09805046514363117,scaffold,morganCounts,CYP2D6,XGBoost,MAE
0.19317371027201077,0.07204894702657125,scaffold,morganCounts,CYP2D6,XGBoost,R2
0.45957803064970565,0.08263992672955511,scaffold,morganCounts,CYP2D6,XGBoost,Pearson_R
1.2770331381606341,0.09805046514363117,scaffold,morganCounts,CYP2D6,XGBoost,MAPE
1.7100583915257244,0.18213810823209084,scaffold,maccs,CYP2D6,XGBoost,RMSE
1.3030192828164646,0.11912883517519433,scaffold,maccs,CYP2D6,XGBoost,MAE
0.15072795113819798,0.07960048653085966,scaffold,maccs,CYP2D6,XGBoost,R2
0.4139112939813828,0.07806712768762149,scaffold,maccs,CYP2D6,XGBoost,Pearson_R
1.3030192828164646,0.11912883517519433,scaffold,maccs,CYP2D6,XGBoost,MAPE
1.6390776523081159,0.1640400003525695,scaffold,rdkit2d,CYP2D6,XGBoost,RMSE
1.2331626833408151,0.1047666894405434,scaffold,rdkit2d,CYP2D6,XGBoost,MAE
0.21914975110573615,0.06721612986937628,scaffold,rdkit2d,CYP2D6,XGBoost,R2
0.48338178938047266,0.06644215028241514,scaffold,rdkit2d,CYP2D6,XGBoost,Pearson_R
1.2331626833408151,0.1047666894405434,scaffold,rdkit2d,CYP2D6,XGBoost,MAPE
1.7371865356577456,0.15844786526348226,scaffold,physchem,CYP2D6,XGBoost,RMSE
1.332344722635939,0.10574937259225389,scaffold,physchem,CYP2D6,XGBoost,MAE
0.12269046448937294,0.06343485788575819,scaffold,physchem,CYP2D6,XGBoost,R2
0.38332974720894664,0.06714512283981931,scaffold,physchem,CYP2D6,XGBoost,Pearson_R
1.332344722635939,0.10574937259225389,scaffold,physchem,CYP2D6,XGBoost,MAPE
1.6504778880791027,0.1732147004028527,scaffold,atomPairs,CYP2D6,XGBoost,RMSE
1.2628907456140757,0.1111103800325532,scaffold,atomPairs,CYP2D6,XGBoost,MAE
0.20915047384044458,0.0669428727370808,scaffold,atomPairs,CYP2D6,XGBoost,R2
0.4718097662644657,0.07103994955014477,scaffold,atomPairs,CYP2D6,XGBoost,Pearson_R
1.2628907456140757,0.1111103800325532,scaffold,atomPairs,CYP2D6,XGBoost,MAPE
1.9646470497290889,0.18587354321294947,scaffold,SMILES,CYP2D6,RNN,RMSE
1.4900339164809995,0.11969263025513398,scaffold,SMILES,CYP2D6,RNN,MAE
-0.12983412459466762,0.16557122863865587,scaffold,SMILES,CYP2D6,RNN,R2
0.29183966002434164,0.07957529888605049,scaffold,SMILES,CYP2D6,RNN,Pearson_R
1.4900339164809995,0.11969263025513398,scaffold,SMILES,CYP2D6,RNN,MAPE
1.5669963561882094,0.18289391335228006,scaffold,Graph,CYP2D6,GCN,RMSE
1.1602811553238679,0.11651748953035546,scaffold,Graph,CYP2D6,GCN,MAE
-0.02007923365327596,0.12373752827315827,scaffold,Graph,CYP2D6,GCN,R2
0.29249395429221364,0.09696381798072623,scaffold,Graph,CYP2D6,GCN,Pearson_R
1.1602811553238679,0.11651748953035546,scaffold,Graph,CYP2D6,GCN,MAPE
1.6527795518984294,0.17634724860400375,scaffold,Graph,CYP2D6,GIN,RMSE
1.1745988584150875,0.11436645006939279,scaffold,Graph,CYP2D6,GIN,MAE
-0.141584268169554,0.17093604800637585,scaffold,Graph,CYP2D6,GIN,R2
0.3002968819851238,0.08796835603748392,scaffold,Graph,CYP2D6,GIN,Pearson_R
1.1745988584150875,0.11436645006939279,scaffold,Graph,CYP2D6,GIN,MAPE
1.7363220914164361,0.1592243306779514,scaffold,SMILES,CYP3A4,MolBERT,RMSE
1.3307894239448268,0.12689520137034221,scaffold,SMILES,CYP3A4,MolBERT,MAE
0.2684837093072198,0.11931982386696688,scaffold,SMILES,CYP3A4,MolBERT,R2
0.5344959850731954,0.10666419547590336,scaffold,SMILES,CYP3A4,MolBERT,Pearson_R
1.3307894239448268,0.12689520137034221,scaffold,SMILES,CYP3A4,MolBERT,MAPE
1.965240596800039,0.1738155136438808,scaffold,Graph,CYP3A4,GROVER,RMSE
1.5266223070112757,0.13620935598697723,scaffold,Graph,CYP3A4,GROVER,MAE
0.06986664091768907,0.09406099593235427,scaffold,Graph,CYP3A4,GROVER,R2
0.36621321562884995,0.16426379415600442,scaffold,Graph,CYP3A4,GROVER,Pearson_R
1.5266223070112757,0.13620935598697723,scaffold,Graph,CYP3A4,GROVER,MAPE
1.6982241414667267,0.16482922421226875,scaffold,Graph,CYP3A4,GROVER_RDKit,RMSE
1.2777975221845648,0.11428895339482992,scaffold,Graph,CYP3A4,GROVER_RDKit,MAE
0.30032295362245987,0.11735874517328916,scaffold,Graph,CYP3A4,GROVER_RDKit,R2
0.5625339822853224,0.1021731379829298,scaffold,Graph,CYP3A4,GROVER_RDKit,Pearson_R
1.2777975221845648,0.11428895339482992,scaffold,Graph,CYP3A4,GROVER_RDKit,MAPE
1.4569677926809461,0.1494010028766216,scaffold,morganBits,CYP3A4,RF,RMSE
1.0537459988597295,0.11314390687710642,scaffold,morganBits,CYP3A4,RF,MAE
0.4832743594986241,0.09985320346299818,scaffold,morganBits,CYP3A4,RF,R2
0.6973919239335896,0.07093422126583877,scaffold,morganBits,CYP3A4,RF,Pearson_R
1.0537459988597295,0.11314390687710642,scaffold,morganBits,CYP3A4,RF,MAPE
1.4193463498717327,0.15133935774395096,scaffold,morganCounts,CYP3A4,RF,RMSE
1.027977705949937,0.11267775334175448,scaffold,morganCounts,CYP3A4,RF,MAE
0.5104673767868424,0.0922148361053966,scaffold,morganCounts,CYP3A4,RF,R2
0.7180499185190026,0.0647942741933825,scaffold,morganCounts,CYP3A4,RF,Pearson_R
1.027977705949937,0.11267775334175448,scaffold,morganCounts,CYP3A4,RF,MAPE
1.5284168126567255,0.13852634355008733,scaffold,maccs,CYP3A4,RF,RMSE
1.137213129862419,0.11461792852243562,scaffold,maccs,CYP3A4,RF,MAE
0.4317838628497724,0.10351988794055,scaffold,maccs,CYP3A4,RF,R2
0.6651862184180203,0.07013545159192622,scaffold,maccs,CYP3A4,RF,Pearson_R
1.137213129862419,0.11461792852243562,scaffold,maccs,CYP3A4,RF,MAPE
1.5135475958615672,0.1522643496597671,scaffold,rdkit2d,CYP3A4,RF,RMSE
1.1215870194470094,0.12498147951569122,scaffold,rdkit2d,CYP3A4,RF,MAE
0.4429074071574116,0.10626184422123519,scaffold,rdkit2d,CYP3A4,RF,R2
0.676286341251147,0.07368071155856472,scaffold,rdkit2d,CYP3A4,RF,Pearson_R
1.1215870194470094,0.12498147951569122,scaffold,rdkit2d,CYP3A4,RF,MAPE
1.721638393802837,0.15336638978479125,scaffold,physchem,CYP3A4,RF,RMSE
1.2824806348083941,0.11836257868995341,scaffold,physchem,CYP3A4,RF,MAE
0.2820822792977778,0.10775182886138031,scaffold,physchem,CYP3A4,RF,R2
0.5448486560735463,0.0837739165305567,scaffold,physchem,CYP3A4,RF,Pearson_R
1.2824806348083941,0.11836257868995341,scaffold,physchem,CYP3A4,RF,MAPE
1.4407626132081892,0.1437119262652886,scaffold,atomPairs,CYP3A4,RF,RMSE
1.0635661561226901,0.11903540342787494,scaffold,atomPairs,CYP3A4,RF,MAE
0.49447409500236045,0.10018847737001459,scaffold,atomPairs,CYP3A4,RF,R2
0.708434520550929,0.07102720380551425,scaffold,atomPairs,CYP3A4,RF,Pearson_R
1.0635661561226901,0.11903540342787494,scaffold,atomPairs,CYP3A4,RF,MAPE
2.181741719072168,0.23155546187664527,scaffold,morganBits,CYP3A4,SVM,RMSE
1.6144382632078107,0.1653404300001747,scaffold,morganBits,CYP3A4,SVM,MAE
-0.16029901817819117,0.23930038706321233,scaffold,morganBits,CYP3A4,SVM,R2
0.48518641491066844,0.08009905904643991,scaffold,morganBits,CYP3A4,SVM,Pearson_R
1.6144382632078107,0.1653404300001747,scaffold,morganBits,CYP3A4,SVM,MAPE
2.2999571669439915,0.18517882856487777,scaffold,morganCounts,CYP3A4,SVM,RMSE
1.7107701045847663,0.13445264249426195,scaffold,morganCounts,CYP3A4,SVM,MAE
-0.2901026386573017,0.2418767485343383,scaffold,morganCounts,CYP3A4,SVM,R2
0.4600527707923093,0.06667536924337825,scaffold,morganCounts,CYP3A4,SVM,Pearson_R
1.7107701045847663,0.13445264249426195,scaffold,morganCounts,CYP3A4,SVM,MAPE
1.8501703935811875,0.16994831184158343,scaffold,maccs,CYP3A4,SVM,RMSE
1.3778997787178269,0.12642662801910468,scaffold,maccs,CYP3A4,SVM,MAE
0.1707926484086562,0.12799786685256165,scaffold,maccs,CYP3A4,SVM,R2
0.441155945965649,0.11017020694251362,scaffold,maccs,CYP3A4,SVM,Pearson_R
1.3778997787178269,0.12642662801910468,scaffold,maccs,CYP3A4,SVM,MAPE
1.7651437381081283,0.18301704773111474,scaffold,rdkit2d,CYP3A4,SVM,RMSE
1.2832378346183297,0.14406073383377438,scaffold,rdkit2d,CYP3A4,SVM,MAE
0.2432236197565191,0.13730159031686795,scaffold,rdkit2d,CYP3A4,SVM,R2
0.5132460414228704,0.11053073535851442,scaffold,rdkit2d,CYP3A4,SVM,Pearson_R
1.2832378346183297,0.14406073383377438,scaffold,rdkit2d,CYP3A4,SVM,MAPE
2.732123724053759,0.9458014912525381,scaffold,physchem,CYP3A4,SVM,RMSE
2.2274465159653354,0.8972248155847059,scaffold,physchem,CYP3A4,SVM,MAE
-0.9464846263322403,1.3003883395649465,scaffold,physchem,CYP3A4,SVM,R2
0.3060012326516216,0.16257305300057248,scaffold,physchem,CYP3A4,SVM,Pearson_R
2.2274465159653354,0.8972248155847059,scaffold,physchem,CYP3A4,SVM,MAPE
2.6528618214734556,0.24792328481493472,scaffold,atomPairs,CYP3A4,SVM,RMSE
1.9610505610264548,0.14809837136098877,scaffold,atomPairs,CYP3A4,SVM,MAE
-0.7458812652203943,0.5068118813370932,scaffold,atomPairs,CYP3A4,SVM,R2
0.44777910793731357,0.08489263627493088,scaffold,atomPairs,CYP3A4,SVM,Pearson_R
1.9610505610264548,0.14809837136098877,scaffold,atomPairs,CYP3A4,SVM,MAPE
1.6124968013743513,0.14120527477024272,scaffold,morganBits,CYP3A4,XGBoost,RMSE
1.2279236717123423,0.09757579959794901,scaffold,morganBits,CYP3A4,XGBoost,MAE
0.36882632882442046,0.10384121509021514,scaffold,morganBits,CYP3A4,XGBoost,R2
