mean_metric_score,std_metric_score,split_type,mol_rep,mol_prop,model_name,metric_name,desc_name,size
310.05643771945194,5.411027805355581,scaffold,SMILES,mw_size200_desc,MolBERT,MAPE,mw,200
24.51557143210552,1.8039060105801223,scaffold,morganBits,mw_size400_desc,RF,RMSE,mw,400
20.691808336429503,1.840372079567216,scaffold,morganBits,mw_size400_desc,RF,MAE,mw,400
0.0756448696192314,0.0948141318092911,scaffold,morganBits,mw_size400_desc,RF,R2,mw,400
0.3442437526368339,0.0874323866389087,scaffold,morganBits,mw_size400_desc,RF,Pearson_R,mw,400
20.691808336429503,1.840372079567216,scaffold,morganBits,mw_size400_desc,RF,MAPE,mw,400
23.334924723371632,2.0891651506029163,scaffold,maccs,mw_size400_desc,RF,RMSE,mw,400
19.63886624094011,2.003500506710393,scaffold,maccs,mw_size400_desc,RF,MAE,mw,400
0.161315394251778,0.1163779814994502,scaffold,maccs,mw_size400_desc,RF,R2,mw,400
0.4560244828878034,0.1055801627995098,scaffold,maccs,mw_size400_desc,RF,Pearson_R,mw,400
19.63886624094011,2.003500506710393,scaffold,maccs,mw_size400_desc,RF,MAPE,mw,400
20.272431834102218,2.131824315297017,scaffold,atomPairs,mw_size400_desc,RF,RMSE,mw,400
17.185136915854375,2.16871952386337,scaffold,atomPairs,mw_size400_desc,RF,MAE,mw,400
0.3651342412353508,0.1085988227420644,scaffold,atomPairs,mw_size400_desc,RF,R2,mw,400
0.6547212410188492,0.0905032974404473,scaffold,atomPairs,mw_size400_desc,RF,Pearson_R,mw,400
17.185136915854375,2.16871952386337,scaffold,atomPairs,mw_size400_desc,RF,MAPE,mw,400
29.91693174570525,3.0262928504136952,scaffold,morganBits,mw_size400_desc,SVM,RMSE,mw,400
23.79717545650072,2.15874817606082,scaffold,morganBits,mw_size400_desc,SVM,MAE,mw,400
-0.4109488929589235,0.3817460353834691,scaffold,morganBits,mw_size400_desc,SVM,R2,mw,400
0.5478619513887446,0.0914259157850261,scaffold,morganBits,mw_size400_desc,SVM,Pearson_R,mw,400
23.79717545650072,2.15874817606082,scaffold,morganBits,mw_size400_desc,SVM,MAPE,mw,400
23.862628860351126,3.274572687476796,scaffold,maccs,mw_size400_desc,SVM,RMSE,mw,400
19.17728969730321,2.1416629486608394,scaffold,maccs,mw_size400_desc,SVM,MAE,mw,400
0.0955921871664284,0.3136121728798264,scaffold,maccs,mw_size400_desc,SVM,R2,mw,400
0.5469160933764369,0.1181114578511914,scaffold,maccs,mw_size400_desc,SVM,Pearson_R,mw,400
19.17728969730321,2.1416629486608394,scaffold,maccs,mw_size400_desc,SVM,MAPE,mw,400
20.072496922126927,2.81500744279815,scaffold,atomPairs,mw_size400_desc,SVM,RMSE,mw,400
15.569409286127014,1.8226878450133897,scaffold,atomPairs,mw_size400_desc,SVM,MAE,mw,400
0.3692125271010567,0.1720807290170624,scaffold,atomPairs,mw_size400_desc,SVM,R2,mw,400
0.8265035806390351,0.0478532127922808,scaffold,atomPairs,mw_size400_desc,SVM,Pearson_R,mw,400
15.569409286127014,1.8226878450133897,scaffold,atomPairs,mw_size400_desc,SVM,MAPE,mw,400
25.68231531597621,1.7888306932891842,scaffold,morganBits,mw_size400_desc,XGBoost,RMSE,mw,400
21.5543381281809,1.7437013214479733,scaffold,morganBits,mw_size400_desc,XGBoost,MAE,mw,400
-0.0163760864027813,0.1220439036458806,scaffold,morganBits,mw_size400_desc,XGBoost,R2,mw,400
0.2539216123497193,0.093359007470308,scaffold,morganBits,mw_size400_desc,XGBoost,Pearson_R,mw,400
21.5543381281809,1.7437013214479733,scaffold,morganBits,mw_size400_desc,XGBoost,MAPE,mw,400
22.87511686694824,1.911325723850624,scaffold,maccs,mw_size400_desc,XGBoost,RMSE,mw,400
18.87206040395762,1.719156398951969,scaffold,maccs,mw_size400_desc,XGBoost,MAE,mw,400
0.18626300918877,0.1583519790365044,scaffold,maccs,mw_size400_desc,XGBoost,R2,mw,400
0.4879575108566645,0.1139984028344729,scaffold,maccs,mw_size400_desc,XGBoost,Pearson_R,mw,400
18.87206040395762,1.719156398951969,scaffold,maccs,mw_size400_desc,XGBoost,MAPE,mw,400
19.4009039101124,2.132026078043345,scaffold,atomPairs,mw_size400_desc,XGBoost,RMSE,mw,400
16.10889673674889,2.080245885691597,scaffold,atomPairs,mw_size400_desc,XGBoost,MAE,mw,400
0.4147015870344741,0.1249845456597448,scaffold,atomPairs,mw_size400_desc,XGBoost,R2,mw,400
0.6684409532101662,0.0878181289182511,scaffold,atomPairs,mw_size400_desc,XGBoost,Pearson_R,mw,400
16.10889673674889,2.080245885691597,scaffold,atomPairs,mw_size400_desc,XGBoost,MAPE,mw,400
24.860349319753496,2.051717294893122,scaffold,SMILES,mw_size400_desc,RNN,RMSE,mw,400
21.43400992075602,2.1017799524076226,scaffold,SMILES,mw_size400_desc,RNN,MAE,mw,400
0.0543509914207124,0.0455004844938761,scaffold,SMILES,mw_size400_desc,RNN,R2,mw,400
0.5770322980463352,0.1256451317445082,scaffold,SMILES,mw_size400_desc,RNN,Pearson_R,mw,400
21.43400992075602,2.1017799524076226,scaffold,SMILES,mw_size400_desc,RNN,MAPE,mw,400
137.82223109415546,32.67464102413882,scaffold,Graph,mw_size400_desc,GCN,RMSE,mw,400
107.27975831309956,33.72417425022714,scaffold,Graph,mw_size400_desc,GCN,MAE,mw,400
-29.73770008852504,13.995874022617857,scaffold,Graph,mw_size400_desc,GCN,R2,mw,400
-0.0065256706148933,0.1814003702374426,scaffold,Graph,mw_size400_desc,GCN,Pearson_R,mw,400
107.27975831309956,33.72417425022714,scaffold,Graph,mw_size400_desc,GCN,MAPE,mw,400
108.78967945694032,21.67512296149627,scaffold,Graph,mw_size400_desc,GIN,RMSE,mw,400
83.33317766984305,21.62074888748593,scaffold,Graph,mw_size400_desc,GIN,MAE,mw,400
-18.350218173757888,8.116362938354055,scaffold,Graph,mw_size400_desc,GIN,R2,mw,400
-0.0836354396052986,0.1749915861642381,scaffold,Graph,mw_size400_desc,GIN,Pearson_R,mw,400
83.33317766984305,21.62074888748593,scaffold,Graph,mw_size400_desc,GIN,MAPE,mw,400
25.63970342547677,2.183994206669087,scaffold,Graph,mw_size400_desc,GROVER,RMSE,mw,400
21.665694717256013,2.258837505860218,scaffold,Graph,mw_size400_desc,GROVER,MAE,mw,400
-0.0086249021162668,0.0969110418796996,scaffold,Graph,mw_size400_desc,GROVER,R2,mw,400
0.2528906360031844,0.1205870215311838,scaffold,Graph,mw_size400_desc,GROVER,Pearson_R,mw,400
21.665694717256013,2.258837505860218,scaffold,Graph,mw_size400_desc,GROVER,MAPE,mw,400
310.4052775035078,3.4587998611463555,scaffold,SMILES,mw_size400_desc,MolBERT,RMSE,mw,400
309.3379677892627,3.539413670103753,scaffold,SMILES,mw_size400_desc,MolBERT,MAE,mw,400
-149.58080797347236,27.21378003892083,scaffold,SMILES,mw_size400_desc,MolBERT,R2,mw,400
-0.0068903912864418,0.1675786879942333,scaffold,SMILES,mw_size400_desc,MolBERT,Pearson_R,mw,400
309.3379677892627,3.539413670103753,scaffold,SMILES,mw_size400_desc,MolBERT,MAPE,mw,400
24.523245723873867,2.3180763165253504,scaffold,morganBits,mw_size600_desc,RF,RMSE,mw,600
20.26900211480216,2.0310175731112152,scaffold,morganBits,mw_size600_desc,RF,MAE,mw,600
0.0823470461373934,0.0876737649782703,scaffold,morganBits,mw_size600_desc,RF,R2,mw,600
0.3314115956489524,0.1202483873273027,scaffold,morganBits,mw_size600_desc,RF,Pearson_R,mw,600
20.26900211480216,2.0310175731112152,scaffold,morganBits,mw_size600_desc,RF,MAPE,mw,600
23.10807591079608,1.9290113806687768,scaffold,maccs,mw_size600_desc,RF,RMSE,mw,600
19.061810010572284,1.680843085480911,scaffold,maccs,mw_size600_desc,RF,MAE,mw,600
0.1802269921901033,0.1092773731602299,scaffold,maccs,mw_size600_desc,RF,R2,mw,600
