metric_score,metric_name,mol_prop,model_name,fold,split_type,task,radius,nbit
0.9979689850049458,MAE,MDR1,RF,14,random,reg,Radius: 2,NumBits: 1024
0.7013761877299656,R2,MDR1,RF,14,random,reg,Radius: 2,NumBits: 1024
0.8673066943263068,Pearson_R,MDR1,RF,14,random,reg,Radius: 2,NumBits: 1024
1.4418311239016424,RMSE,CYP2D6,RF,14,random,reg,Radius: 2,NumBits: 1024
1.0502210904491707,MAE,CYP2D6,RF,14,random,reg,Radius: 2,NumBits: 1024
0.3518373854549518,R2,CYP2D6,RF,14,random,reg,Radius: 2,NumBits: 1024
0.6094883105312652,Pearson_R,CYP2D6,RF,14,random,reg,Radius: 2,NumBits: 1024
1.2322595089840163,RMSE,CYP3A4,RF,14,random,reg,Radius: 2,NumBits: 1024
0.8997059509784066,MAE,CYP3A4,RF,14,random,reg,Radius: 2,NumBits: 1024
0.6191621895855147,R2,CYP3A4,RF,14,random,reg,Radius: 2,NumBits: 1024
0.7873063705671933,Pearson_R,CYP3A4,RF,14,random,reg,Radius: 2,NumBits: 1024
1.7485269579943508,RMSE,MOR,RF,14,random,reg,Radius: 2,NumBits: 1024
1.2336629092182714,MAE,MOR,RF,14,random,reg,Radius: 2,NumBits: 1024
0.6576399357676991,R2,MOR,RF,14,random,reg,Radius: 2,NumBits: 1024
0.8116167743715701,Pearson_R,MOR,RF,14,random,reg,Radius: 2,NumBits: 1024
1.5498597677423662,RMSE,DOR,RF,14,random,reg,Radius: 2,NumBits: 1024
1.1437320827801287,MAE,DOR,RF,14,random,reg,Radius: 2,NumBits: 1024
0.7100788379435297,R2,DOR,RF,14,random,reg,Radius: 2,NumBits: 1024
0.8444056288204713,Pearson_R,DOR,RF,14,random,reg,Radius: 2,NumBits: 1024
1.7436648301251478,RMSE,KOR,RF,14,random,reg,Radius: 2,NumBits: 1024
1.3220559473788143,MAE,KOR,RF,14,random,reg,Radius: 2,NumBits: 1024
0.7107737187258961,R2,KOR,RF,14,random,reg,Radius: 2,NumBits: 1024
0.8458244109358302,Pearson_R,KOR,RF,14,random,reg,Radius: 2,NumBits: 1024
2.07688782790497,RMSE,MDR1,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
1.5034070035089313,MAE,MDR1,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
0.7505752306058988,R2,MDR1,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
0.8670254207338716,Pearson_R,MDR1,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
1.558470231209388,RMSE,CYP2D6,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
1.1997646090665863,MAE,CYP2D6,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
0.32527282489249276,R2,CYP2D6,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
0.5824009340645775,Pearson_R,CYP2D6,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
1.844412990268737,RMSE,CYP3A4,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
1.231349174055198,MAE,CYP3A4,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
0.30181112711648805,R2,CYP3A4,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
0.5601778104821404,Pearson_R,CYP3A4,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
2.1866042455433736,RMSE,MOR,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
1.6849589946801073,MAE,MOR,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
0.5712351122489114,R2,MOR,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
0.7585679897011361,Pearson_R,MOR,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
2.061709947647237,RMSE,DOR,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
1.5675803885159667,MAE,DOR,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
0.5237910507419874,R2,DOR,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
0.7425730650575217,Pearson_R,DOR,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
2.4129933872821203,RMSE,KOR,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
1.8578251563324306,MAE,KOR,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
0.5058270130629403,R2,KOR,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
0.7317136090611724,Pearson_R,KOR,RF,15,scaffold,reg,Radius: 2,NumBits: 1024
1.2982766171248734,RMSE,MDR1,RF,15,random,reg,Radius: 2,NumBits: 1024
0.8857718263943937,MAE,MDR1,RF,15,random,reg,Radius: 2,NumBits: 1024
0.8753556895427629,R2,MDR1,RF,15,random,reg,Radius: 2,NumBits: 1024
0.9391257579661579,Pearson_R,MDR1,RF,15,random,reg,Radius: 2,NumBits: 1024
1.5267658169967058,RMSE,CYP2D6,RF,15,random,reg,Radius: 2,NumBits: 1024
1.104688301477342,MAE,CYP2D6,RF,15,random,reg,Radius: 2,NumBits: 1024
0.42509723500349583,R2,CYP2D6,RF,15,random,reg,Radius: 2,NumBits: 1024
0.6526577904426805,Pearson_R,CYP2D6,RF,15,random,reg,Radius: 2,NumBits: 1024
1.31189228766881,RMSE,CYP3A4,RF,15,random,reg,Radius: 2,NumBits: 1024
0.9439684972051878,MAE,CYP3A4,RF,15,random,reg,Radius: 2,NumBits: 1024
0.6279936679387278,R2,CYP3A4,RF,15,random,reg,Radius: 2,NumBits: 1024
0.7967933504319887,Pearson_R,CYP3A4,RF,15,random,reg,Radius: 2,NumBits: 1024
1.8104890722818237,RMSE,MOR,RF,15,random,reg,Radius: 2,NumBits: 1024
1.2553766583729138,MAE,MOR,RF,15,random,reg,Radius: 2,NumBits: 1024
0.6317977788488796,R2,MOR,RF,15,random,reg,Radius: 2,NumBits: 1024
0.7994227614121061,Pearson_R,MOR,RF,15,random,reg,Radius: 2,NumBits: 1024
1.6567855564169611,RMSE,DOR,RF,15,random,reg,Radius: 2,NumBits: 1024
1.236967277739206,MAE,DOR,RF,15,random,reg,Radius: 2,NumBits: 1024
0.731339007900836,R2,DOR,RF,15,random,reg,Radius: 2,NumBits: 1024
0.8572547828824573,Pearson_R,DOR,RF,15,random,reg,Radius: 2,NumBits: 1024
1.6765545225635732,RMSE,KOR,RF,15,random,reg,Radius: 2,NumBits: 1024
1.2480398743518808,MAE,KOR,RF,15,random,reg,Radius: 2,NumBits: 1024
0.7550754879294308,R2,KOR,RF,15,random,reg,Radius: 2,NumBits: 1024
0.8696841776305385,Pearson_R,KOR,RF,15,random,reg,Radius: 2,NumBits: 1024
1.6063772678467394,RMSE,MDR1,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
1.1312252150405777,MAE,MDR1,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
0.5270766649692367,R2,MDR1,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
0.7430796769511985,Pearson_R,MDR1,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
1.695050307897464,RMSE,CYP2D6,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
1.3068047834273633,MAE,CYP2D6,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
0.0738824112059665,R2,CYP2D6,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
0.32362243452887574,Pearson_R,CYP2D6,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
1.6218032200489836,RMSE,CYP3A4,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
1.1850364864630283,MAE,CYP3A4,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
0.5026926414725569,R2,CYP3A4,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
0.7213526889174471,Pearson_R,CYP3A4,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
1.7192713173454215,RMSE,MOR,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
1.1435650101323602,MAE,MOR,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
0.5619198854707719,R2,MOR,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
0.7529024839238758,Pearson_R,MOR,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
1.8629876076184775,RMSE,DOR,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
1.4123985010237867,MAE,DOR,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
0.7198999141677835,R2,DOR,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
0.8509760959742214,Pearson_R,DOR,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
1.9773085613123234,RMSE,KOR,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
1.4985004853723074,MAE,KOR,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
0.5953479084892155,R2,KOR,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
0.7767842081978004,Pearson_R,KOR,RF,16,scaffold,reg,Radius: 2,NumBits: 1024
1.6578941282104407,RMSE,MDR1,RF,16,random,reg,Radius: 2,NumBits: 1024
1.087724575232771,MAE,MDR1,RF,16,random,reg,Radius: 2,NumBits: 1024
0.7423469393009667,R2,MDR1,RF,16,random,reg,Radius: 2,NumBits: 1024
0.8707393662966332,Pearson_R,MDR1,RF,16,random,reg,Radius: 2,NumBits: 1024
1.6093933884941576,RMSE,CYP2D6,RF,16,random,reg,Radius: 2,NumBits: 1024
1.2310937538094129,MAE,CYP2D6,RF,16,random,reg,Radius: 2,NumBits: 1024
0.4194673986962183,R2,CYP2D6,RF,16,random,reg,Radius: 2,NumBits: 1024
0.6559616581156014,Pearson_R,CYP2D6,RF,16,random,reg,Radius: 2,NumBits: 1024
1.341882636883471,RMSE,CYP3A4,RF,16,random,reg,Radius: 2,NumBits: 1024
0.9121282668845513,MAE,CYP3A4,RF,16,random,reg,Radius: 2,NumBits: 1024
0.6244127085924103,R2,CYP3A4,RF,16,random,reg,Radius: 2,NumBits: 1024
0.7933455487581496,Pearson_R,CYP3A4,RF,16,random,reg,Radius: 2,NumBits: 1024
1.8454354008448568,RMSE,MOR,RF,16,random,reg,Radius: 2,NumBits: 1024
1.301576955761105,MAE,MOR,RF,16,random,reg,Radius: 2,NumBits: 1024
0.6707797701628979,R2,MOR,RF,16,random,reg,Radius: 2,NumBits: 1024
0.8205587667893742,Pearson_R,MOR,RF,16,random,reg,Radius: 2,NumBits: 1024
1.5183832596432627,RMSE,DOR,RF,16,random,reg,Radius: 2,NumBits: 1024
1.096836492886576,MAE,DOR,RF,16,random,reg,Radius: 2,NumBits: 1024
0.754961375975586,R2,DOR,RF,16,random,reg,Radius: 2,NumBits: 1024
0.8689617174304981,Pearson_R,DOR,RF,16,random,reg,Radius: 2,NumBits: 1024
1.9458062933740425,RMSE,KOR,RF,16,random,reg,Radius: 2,NumBits: 1024
1.3862273149283668,MAE,KOR,RF,16,random,reg,Radius: 2,NumBits: 1024
0.6080377793271725,R2,KOR,RF,16,random,reg,Radius: 2,NumBits: 1024
0.7842191772311435,Pearson_R,KOR,RF,16,random,reg,Radius: 2,NumBits: 1024
2.25889274908493,RMSE,MDR1,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
1.406772493944156,MAE,MDR1,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
0.5854085400261724,R2,MDR1,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
0.773019637549708,Pearson_R,MDR1,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
1.6518049521961318,RMSE,CYP2D6,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
1.2324654898510796,MAE,CYP2D6,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
0.33344382225080504,R2,CYP2D6,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
0.5886303071352363,Pearson_R,CYP2D6,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
1.5818951510491268,RMSE,CYP3A4,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
1.1396583437195325,MAE,CYP3A4,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
0.4382305715857169,R2,CYP3A4,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
0.6700607498166717,Pearson_R,CYP3A4,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
1.7256803047155356,RMSE,MOR,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
1.1746420585766684,MAE,MOR,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
0.5915777562331634,R2,MOR,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
0.769271275180177,Pearson_R,MOR,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
1.826311846670968,RMSE,DOR,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
1.4124273896749409,MAE,DOR,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
0.6573524244171427,R2,DOR,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
0.8193199846801288,Pearson_R,DOR,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
1.83050203090517,RMSE,KOR,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
1.4014809157808144,MAE,KOR,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
0.6869634164694213,R2,KOR,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
0.8371310239144922,Pearson_R,KOR,RF,17,scaffold,reg,Radius: 2,NumBits: 1024
1.2971598747065316,RMSE,MDR1,RF,17,random,reg,Radius: 2,NumBits: 1024
0.8362371243514881,MAE,MDR1,RF,17,random,reg,Radius: 2,NumBits: 1024
0.8175105651515788,R2,MDR1,RF,17,random,reg,Radius: 2,NumBits: 1024
0.9136522619555427,Pearson_R,MDR1,RF,17,random,reg,Radius: 2,NumBits: 1024
1.589853411150764,RMSE,CYP2D6,RF,17,random,reg,Radius: 2,NumBits: 1024
1.1578924416960878,MAE,CYP2D6,RF,17,random,reg,Radius: 2,NumBits: 1024
0.35175220525650563,R2,CYP2D6,RF,17,random,reg,Radius: 2,NumBits: 1024
0.5952836835616448,Pearson_R,CYP2D6,RF,17,random,reg,Radius: 2,NumBits: 1024
1.412663042405496,RMSE,CYP3A4,RF,17,random,reg,Radius: 2,NumBits: 1024
0.9892455033123178,MAE,CYP3A4,RF,17,random,reg,Radius: 2,NumBits: 1024
0.5281491562770667,R2,CYP3A4,RF,17,random,reg,Radius: 2,NumBits: 1024
0.727900450235955,Pearson_R,CYP3A4,RF,17,random,reg,Radius: 2,NumBits: 1024
1.6421016220331037,RMSE,MOR,RF,17,random,reg,Radius: 2,NumBits: 1024
1.1806432564334475,MAE,MOR,RF,17,random,reg,Radius: 2,NumBits: 1024
0.6678179863626026,R2,MOR,RF,17,random,reg,Radius: 2,NumBits: 1024
0.8175397664348294,Pearson_R,MOR,RF,17,random,reg,Radius: 2,NumBits: 1024
1.6878364459851152,RMSE,DOR,RF,17,random,reg,Radius: 2,NumBits: 1024
1.2629881711253919,MAE,DOR,RF,17,random,reg,Radius: 2,NumBits: 1024
0.7096703810077443,R2,DOR,RF,17,random,reg,Radius: 2,NumBits: 1024
0.842780134508718,Pearson_R,DOR,RF,17,random,reg,Radius: 2,NumBits: 1024
1.6991351091845135,RMSE,KOR,RF,17,random,reg,Radius: 2,NumBits: 1024
1.2226518047223118,MAE,KOR,RF,17,random,reg,Radius: 2,NumBits: 1024
0.7179435684945987,R2,KOR,RF,17,random,reg,Radius: 2,NumBits: 1024
0.8475506529801033,Pearson_R,KOR,RF,17,random,reg,Radius: 2,NumBits: 1024
1.9205899358517688,RMSE,MDR1,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
1.326026465497599,MAE,MDR1,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.6031748735022666,R2,MDR1,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.7826599811183284,Pearson_R,MDR1,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
2.0300719396225158,RMSE,CYP2D6,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
1.4621410248046531,MAE,CYP2D6,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.20173048222518852,R2,CYP2D6,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.47333633622386395,Pearson_R,CYP2D6,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
1.2224425503858003,RMSE,CYP3A4,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.8424332182444665,MAE,CYP3A4,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.5834436297321657,R2,CYP3A4,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.7678168167482368,Pearson_R,CYP3A4,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
1.878879714932322,RMSE,MOR,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
1.3173583931511637,MAE,MOR,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.5959027407290133,R2,MOR,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.7725830391114066,Pearson_R,MOR,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
2.032784044759168,RMSE,DOR,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
1.5533929467353855,MAE,DOR,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.6291220112715614,R2,DOR,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.8134574331639604,Pearson_R,DOR,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
2.111992027622503,RMSE,KOR,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
1.5086705415685553,MAE,KOR,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.6149165227383001,R2,KOR,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
0.7907179640909767,Pearson_R,KOR,RF,18,scaffold,reg,Radius: 2,NumBits: 1024
1.8073953361917297,RMSE,MDR1,RF,18,random,reg,Radius: 2,NumBits: 1024
1.1168734099540532,MAE,MDR1,RF,18,random,reg,Radius: 2,NumBits: 1024
0.7176018801116228,R2,MDR1,RF,18,random,reg,Radius: 2,NumBits: 1024
0.8584477981918968,Pearson_R,MDR1,RF,18,random,reg,Radius: 2,NumBits: 1024
1.501359145597149,RMSE,CYP2D6,RF,18,random,reg,Radius: 2,NumBits: 1024
1.1278843960381928,MAE,CYP2D6,RF,18,random,reg,Radius: 2,NumBits: 1024
0.35169929054175797,R2,CYP2D6,RF,18,random,reg,Radius: 2,NumBits: 1024
0.593099441999298,Pearson_R,CYP2D6,RF,18,random,reg,Radius: 2,NumBits: 1024
1.417647591065128,RMSE,CYP3A4,RF,18,random,reg,Radius: 2,NumBits: 1024
0.9638337697198327,MAE,CYP3A4,RF,18,random,reg,Radius: 2,NumBits: 1024
0.5927357996582798,R2,CYP3A4,RF,18,random,reg,Radius: 2,NumBits: 1024
0.7699031693008683,Pearson_R,CYP3A4,RF,18,random,reg,Radius: 2,NumBits: 1024
1.748443941320056,RMSE,MOR,RF,18,random,reg,Radius: 2,NumBits: 1024
1.2049374186082162,MAE,MOR,RF,18,random,reg,Radius: 2,NumBits: 1024
0.6840388925330518,R2,MOR,RF,18,random,reg,Radius: 2,NumBits: 1024
0.8275279529881427,Pearson_R,MOR,RF,18,random,reg,Radius: 2,NumBits: 1024
1.5358263624657411,RMSE,DOR,RF,18,random,reg,Radius: 2,NumBits: 1024
1.1388536688995328,MAE,DOR,RF,18,random,reg,Radius: 2,NumBits: 1024
0.7371256745820675,R2,DOR,RF,18,random,reg,Radius: 2,NumBits: 1024
0.8601691194011001,Pearson_R,DOR,RF,18,random,reg,Radius: 2,NumBits: 1024
1.6711881491885174,RMSE,KOR,RF,18,random,reg,Radius: 2,NumBits: 1024
1.2347951055355426,MAE,KOR,RF,18,random,reg,Radius: 2,NumBits: 1024
0.754684662960047,R2,KOR,RF,18,random,reg,Radius: 2,NumBits: 1024
0.8703662016577665,Pearson_R,KOR,RF,18,random,reg,Radius: 2,NumBits: 1024
2.239670345783707,RMSE,MDR1,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
1.6171295384621147,MAE,MDR1,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
0.7470453352990571,R2,MDR1,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
0.8773532770056669,Pearson_R,MDR1,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
1.6100245625108613,RMSE,CYP2D6,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
1.2879168386982482,MAE,CYP2D6,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
0.3438401169621097,R2,CYP2D6,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
0.6095120082959713,Pearson_R,CYP2D6,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
1.5915936235343975,RMSE,CYP3A4,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
1.2091569997729616,MAE,CYP3A4,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
0.397119669760054,R2,CYP3A4,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
0.6528188145069035,Pearson_R,CYP3A4,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
1.9707704356508724,RMSE,MOR,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
1.4640881995285526,MAE,MOR,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
0.4655749537139424,R2,MOR,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
0.6949472425863001,Pearson_R,MOR,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
2.199508669408131,RMSE,DOR,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
1.4425704597246736,MAE,DOR,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
0.4398364736877115,R2,DOR,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
0.6829642457183126,Pearson_R,DOR,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
2.3033551360476774,RMSE,KOR,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
1.6983833348964383,MAE,KOR,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
0.5106026622168721,R2,KOR,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
0.7187858357394052,Pearson_R,KOR,RF,19,scaffold,reg,Radius: 2,NumBits: 1024
1.6186526014378635,RMSE,MDR1,RF,19,random,reg,Radius: 2,NumBits: 1024
1.0028498199951663,MAE,MDR1,RF,19,random,reg,Radius: 2,NumBits: 1024
0.8153779544394564,R2,MDR1,RF,19,random,reg,Radius: 2,NumBits: 1024
0.9056030708112913,Pearson_R,MDR1,RF,19,random,reg,Radius: 2,NumBits: 1024
1.6267367271669908,RMSE,CYP2D6,RF,19,random,reg,Radius: 2,NumBits: 1024
1.1957857644942507,MAE,CYP2D6,RF,19,random,reg,Radius: 2,NumBits: 1024
0.34499076171013543,R2,CYP2D6,RF,19,random,reg,Radius: 2,NumBits: 1024
0.5935668211207394,Pearson_R,CYP2D6,RF,19,random,reg,Radius: 2,NumBits: 1024
1.3777489015409223,RMSE,CYP3A4,RF,19,random,reg,Radius: 2,NumBits: 1024
0.9635717466940775,MAE,CYP3A4,RF,19,random,reg,Radius: 2,NumBits: 1024
0.5639838923681718,R2,CYP3A4,RF,19,random,reg,Radius: 2,NumBits: 1024
0.7514253399482482,Pearson_R,CYP3A4,RF,19,random,reg,Radius: 2,NumBits: 1024
1.648505517651532,RMSE,MOR,RF,19,random,reg,Radius: 2,NumBits: 1024
1.1849859584620355,MAE,MOR,RF,19,random,reg,Radius: 2,NumBits: 1024
0.6666536796478701,R2,MOR,RF,19,random,reg,Radius: 2,NumBits: 1024
0.8175180529747181,Pearson_R,MOR,RF,19,random,reg,Radius: 2,NumBits: 1024
1.4704855661097944,RMSE,DOR,RF,19,random,reg,Radius: 2,NumBits: 1024
1.056376507718666,MAE,DOR,RF,19,random,reg,Radius: 2,NumBits: 1024
0.7763276837107016,R2,DOR,RF,19,random,reg,Radius: 2,NumBits: 1024
0.8853399133248198,Pearson_R,DOR,RF,19,random,reg,Radius: 2,NumBits: 1024
1.608073924970995,RMSE,KOR,RF,19,random,reg,Radius: 2,NumBits: 1024
1.1730828505676094,MAE,KOR,RF,19,random,reg,Radius: 2,NumBits: 1024
0.7567015186383224,R2,KOR,RF,19,random,reg,Radius: 2,NumBits: 1024
0.8728660242039503,Pearson_R,KOR,RF,19,random,reg,Radius: 2,NumBits: 1024
1.891262784858597,RMSE,MDR1,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
1.1964938327120591,MAE,MDR1,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
0.6574871507036015,R2,MDR1,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
0.8194351516496978,Pearson_R,MDR1,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
1.6389594672653802,RMSE,CYP2D6,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
1.2239157829108225,MAE,CYP2D6,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
0.23946877702093428,R2,CYP2D6,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
0.4918415386403446,Pearson_R,CYP2D6,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
1.7024792560651236,RMSE,CYP3A4,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
1.292603913513195,MAE,CYP3A4,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
0.4103193628770997,R2,CYP3A4,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
0.64146141665334,Pearson_R,CYP3A4,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
2.485394300521793,RMSE,MOR,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
1.7997274794991935,MAE,MOR,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
0.3032575117554679,R2,MOR,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
0.6077095572305471,Pearson_R,MOR,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
2.1275333750653047,RMSE,DOR,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
1.635288188115057,MAE,DOR,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
0.5592188588360818,R2,DOR,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
0.7479805437345465,Pearson_R,DOR,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
1.958576677011725,RMSE,KOR,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
1.4753666985281326,MAE,KOR,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
0.635887610603967,R2,KOR,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
0.8009329746053689,Pearson_R,KOR,RF,20,scaffold,reg,Radius: 2,NumBits: 1024
1.6154740422655296,RMSE,MDR1,RF,20,random,reg,Radius: 2,NumBits: 1024
1.0707893222151865,MAE,MDR1,RF,20,random,reg,Radius: 2,NumBits: 1024
0.7501853728521498,R2,MDR1,RF,20,random,reg,Radius: 2,NumBits: 1024
0.8767127307359985,Pearson_R,MDR1,RF,20,random,reg,Radius: 2,NumBits: 1024
1.4869622923560073,RMSE,CYP2D6,RF,20,random,reg,Radius: 2,NumBits: 1024
1.1170076025882212,MAE,CYP2D6,RF,20,random,reg,Radius: 2,NumBits: 1024
0.4107750991305843,R2,CYP2D6,RF,20,random,reg,Radius: 2,NumBits: 1024
0.6550001152132361,Pearson_R,CYP2D6,RF,20,random,reg,Radius: 2,NumBits: 1024
1.4375878918857634,RMSE,CYP3A4,RF,20,random,reg,Radius: 2,NumBits: 1024
1.0137679910451545,MAE,CYP3A4,RF,20,random,reg,Radius: 2,NumBits: 1024
0.5217160107031555,R2,CYP3A4,RF,20,random,reg,Radius: 2,NumBits: 1024
0.7239605749563172,Pearson_R,CYP3A4,RF,20,random,reg,Radius: 2,NumBits: 1024
1.740402717600055,RMSE,MOR,RF,20,random,reg,Radius: 2,NumBits: 1024
1.2254293944167232,MAE,MOR,RF,20,random,reg,Radius: 2,NumBits: 1024
0.6394095950356562,R2,MOR,RF,20,random,reg,Radius: 2,NumBits: 1024
