model_1,model_2,metric_name,mol_prop,split_type,task,p_value,stats_method
RF,molbert,AUROC,MDR1,random,cutoff6,2.5630832507250074e-06,wilcoxon
RF,molbert,AUROC,MDR1,random,cutoff6,2.857278042675396e-07,ttest_ind
RF,molbert,AUROC,MDR1,random,cutoff6,3.956103396361222e-07,ranksums
RF,grover_base,AUROC,MDR1,random,cutoff6,1.4547722692929297e-05,ttest_rel
RF,grover_base,AUROC,MDR1,random,cutoff6,1.9209211049031396e-06,wilcoxon
RF,grover_base,AUROC,MDR1,random,cutoff6,2.9082823807777535e-06,ttest_ind
RF,grover_base,AUROC,MDR1,random,cutoff6,2.792740078926976e-09,ranksums
RF,grover_base_rdkit,AUROC,MDR1,random,cutoff6,0.00014596395688247263,ttest_rel
RF,grover_base_rdkit,AUROC,MDR1,random,cutoff6,2.863113962230184e-05,wilcoxon
RF,grover_base_rdkit,AUROC,MDR1,random,cutoff6,0.00011525273566836901,ttest_ind
RF,grover_base_rdkit,AUROC,MDR1,random,cutoff6,1.9312111696405408e-05,ranksums
molbert,RF,AUROC,MDR1,random,cutoff6,3.003657967215784e-08,ttest_rel
molbert,RF,AUROC,MDR1,random,cutoff6,2.5630832507250074e-06,wilcoxon
molbert,RF,AUROC,MDR1,random,cutoff6,2.857278042675396e-07,ttest_ind
molbert,RF,AUROC,MDR1,random,cutoff6,3.956103396361222e-07,ranksums
molbert,molbert,AUROC,MDR1,random,cutoff6,,ttest_rel
molbert,molbert,AUROC,MDR1,random,cutoff6,1,wilcoxon
molbert,molbert,AUROC,MDR1,random,cutoff6,1.0,ttest_ind
molbert,molbert,AUROC,MDR1,random,cutoff6,1.0,ranksums
molbert,grover_base,AUROC,MDR1,random,cutoff6,0.012752794279661838,ttest_rel
molbert,grover_base,AUROC,MDR1,random,cutoff6,0.011748106348302898,wilcoxon
molbert,grover_base,AUROC,MDR1,random,cutoff6,0.012596143134934285,ttest_ind
molbert,grover_base,AUROC,MDR1,random,cutoff6,0.034500508144122546,ranksums
molbert,grover_base_rdkit,AUROC,MDR1,random,cutoff6,0.18465952190090154,ttest_rel
molbert,grover_base_rdkit,AUROC,MDR1,random,cutoff6,0.012507961408460461,wilcoxon
molbert,grover_base_rdkit,AUROC,MDR1,random,cutoff6,0.2886333946297862,ttest_ind
molbert,grover_base_rdkit,AUROC,MDR1,random,cutoff6,0.12235292584474146,ranksums
grover_base,RF,AUROC,MDR1,random,cutoff6,1.4547722692929297e-05,ttest_rel
grover_base,RF,AUROC,MDR1,random,cutoff6,1.9209211049031396e-06,wilcoxon
grover_base,RF,AUROC,MDR1,random,cutoff6,2.9082823807777535e-06,ttest_ind
grover_base,RF,AUROC,MDR1,random,cutoff6,2.792740078926976e-09,ranksums
grover_base,molbert,AUROC,MDR1,random,cutoff6,0.012752794279661838,ttest_rel
grover_base,molbert,AUROC,MDR1,random,cutoff6,0.011748106348302898,wilcoxon
grover_base,molbert,AUROC,MDR1,random,cutoff6,0.012596143134934285,ttest_ind
grover_base,molbert,AUROC,MDR1,random,cutoff6,0.034500508144122546,ranksums
grover_base,grover_base,AUROC,MDR1,random,cutoff6,,ttest_rel
grover_base,grover_base,AUROC,MDR1,random,cutoff6,1,wilcoxon
grover_base,grover_base,AUROC,MDR1,random,cutoff6,1.0,ttest_ind
grover_base,grover_base,AUROC,MDR1,random,cutoff6,1.0,ranksums
grover_base,grover_base_rdkit,AUROC,MDR1,random,cutoff6,0.003417643537985456,ttest_rel
grover_base,grover_base_rdkit,AUROC,MDR1,random,cutoff6,0.0011367546008406737,wilcoxon
grover_base,grover_base_rdkit,AUROC,MDR1,random,cutoff6,0.00286387498325675,ttest_ind
grover_base,grover_base_rdkit,AUROC,MDR1,random,cutoff6,0.001114256468355765,ranksums
grover_base_rdkit,RF,AUROC,MDR1,random,cutoff6,0.00014596395688247263,ttest_rel
grover_base_rdkit,RF,AUROC,MDR1,random,cutoff6,2.863113962230184e-05,wilcoxon
grover_base_rdkit,RF,AUROC,MDR1,random,cutoff6,0.00011525273566836901,ttest_ind
grover_base_rdkit,RF,AUROC,MDR1,random,cutoff6,1.9312111696405408e-05,ranksums
grover_base_rdkit,molbert,AUROC,MDR1,random,cutoff6,0.18465952190090154,ttest_rel
grover_base_rdkit,molbert,AUROC,MDR1,random,cutoff6,0.012507961408460461,wilcoxon
grover_base_rdkit,molbert,AUROC,MDR1,random,cutoff6,0.2886333946297862,ttest_ind
grover_base_rdkit,molbert,AUROC,MDR1,random,cutoff6,0.12235292584474146,ranksums
grover_base_rdkit,grover_base,AUROC,MDR1,random,cutoff6,0.003417643537985456,ttest_rel
grover_base_rdkit,grover_base,AUROC,MDR1,random,cutoff6,0.0011367546008406737,wilcoxon
grover_base_rdkit,grover_base,AUROC,MDR1,random,cutoff6,0.00286387498325675,ttest_ind
grover_base_rdkit,grover_base,AUROC,MDR1,random,cutoff6,0.001114256468355765,ranksums
grover_base_rdkit,grover_base_rdkit,AUROC,MDR1,random,cutoff6,,ttest_rel
grover_base_rdkit,grover_base_rdkit,AUROC,MDR1,random,cutoff6,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,AUROC,MDR1,random,cutoff6,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,AUROC,MDR1,random,cutoff6,1.0,ranksums
RF,RF,AUPRC,MDR1,random,cutoff6,,ttest_rel
RF,RF,AUPRC,MDR1,random,cutoff6,1,wilcoxon
RF,RF,AUPRC,MDR1,random,cutoff6,1.0,ttest_ind
RF,RF,AUPRC,MDR1,random,cutoff6,1.0,ranksums
RF,molbert,AUPRC,MDR1,random,cutoff6,4.231913583144917e-09,ttest_rel
RF,molbert,AUPRC,MDR1,random,cutoff6,6.5306818420991045e-06,wilcoxon
RF,molbert,AUPRC,MDR1,random,cutoff6,4.648497173316802e-07,ttest_ind
RF,molbert,AUPRC,MDR1,random,cutoff6,2.984575966943774e-06,ranksums
RF,grover_base,AUPRC,MDR1,random,cutoff6,1.5170338145651335e-06,ttest_rel
RF,grover_base,AUPRC,MDR1,random,cutoff6,4.729202337447058e-06,wilcoxon
RF,grover_base,AUPRC,MDR1,random,cutoff6,2.746297798088665e-07,ttest_ind
RF,grover_base,AUPRC,MDR1,random,cutoff6,2.4934439776647227e-08,ranksums
RF,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,4.083668666225664e-08,ttest_rel
RF,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,2.5630832507250074e-06,wilcoxon
RF,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,1.0511997105358254e-06,ttest_ind
RF,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,5.6570273077146115e-06,ranksums
molbert,RF,AUPRC,MDR1,random,cutoff6,4.231913583144917e-09,ttest_rel
molbert,RF,AUPRC,MDR1,random,cutoff6,6.5306818420991045e-06,wilcoxon
molbert,RF,AUPRC,MDR1,random,cutoff6,4.648497173316802e-07,ttest_ind
molbert,RF,AUPRC,MDR1,random,cutoff6,2.984575966943774e-06,ranksums
molbert,molbert,AUPRC,MDR1,random,cutoff6,,ttest_rel
molbert,molbert,AUPRC,MDR1,random,cutoff6,1,wilcoxon
molbert,molbert,AUPRC,MDR1,random,cutoff6,1.0,ttest_ind
molbert,molbert,AUPRC,MDR1,random,cutoff6,1.0,ranksums
molbert,grover_base,AUPRC,MDR1,random,cutoff6,0.0035349914489225844,ttest_rel
molbert,grover_base,AUPRC,MDR1,random,cutoff6,0.008216736457590426,wilcoxon
molbert,grover_base,AUPRC,MDR1,random,cutoff6,0.004758712193186416,ttest_ind
molbert,grover_base,AUPRC,MDR1,random,cutoff6,0.03205359011068274,ranksums
molbert,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,0.9438190882462478,ttest_rel
molbert,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,0.9224846577154711,wilcoxon
molbert,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,0.9748149412743892,ttest_ind
molbert,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,0.8999950372363642,ranksums
grover_base,RF,AUPRC,MDR1,random,cutoff6,1.5170338145651335e-06,ttest_rel
grover_base,RF,AUPRC,MDR1,random,cutoff6,4.729202337447058e-06,wilcoxon
grover_base,RF,AUPRC,MDR1,random,cutoff6,2.746297798088665e-07,ttest_ind
grover_base,RF,AUPRC,MDR1,random,cutoff6,2.4934439776647227e-08,ranksums
grover_base,molbert,AUPRC,MDR1,random,cutoff6,0.0035349914489225844,ttest_rel
grover_base,molbert,AUPRC,MDR1,random,cutoff6,0.008216736457590426,wilcoxon
grover_base,molbert,AUPRC,MDR1,random,cutoff6,0.004758712193186416,ttest_ind
grover_base,molbert,AUPRC,MDR1,random,cutoff6,0.03205359011068274,ranksums
grover_base,grover_base,AUPRC,MDR1,random,cutoff6,,ttest_rel
grover_base,grover_base,AUPRC,MDR1,random,cutoff6,1,wilcoxon
grover_base,grover_base,AUPRC,MDR1,random,cutoff6,1.0,ttest_ind
grover_base,grover_base,AUPRC,MDR1,random,cutoff6,1.0,ranksums
grover_base,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,0.0038144355744164776,ttest_rel
grover_base,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,0.006424211872163101,wilcoxon
grover_base,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,0.0054398034499985315,ttest_ind
grover_base,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,0.018005351025415707,ranksums
grover_base_rdkit,RF,AUPRC,MDR1,random,cutoff6,4.083668666225664e-08,ttest_rel
grover_base_rdkit,RF,AUPRC,MDR1,random,cutoff6,2.5630832507250074e-06,wilcoxon
grover_base_rdkit,RF,AUPRC,MDR1,random,cutoff6,1.0511997105358254e-06,ttest_ind
grover_base_rdkit,RF,AUPRC,MDR1,random,cutoff6,5.6570273077146115e-06,ranksums
grover_base_rdkit,molbert,AUPRC,MDR1,random,cutoff6,0.9438190882462478,ttest_rel
grover_base_rdkit,molbert,AUPRC,MDR1,random,cutoff6,0.9224846577154711,wilcoxon
grover_base_rdkit,molbert,AUPRC,MDR1,random,cutoff6,0.9748149412743892,ttest_ind
grover_base_rdkit,molbert,AUPRC,MDR1,random,cutoff6,0.8999950372363642,ranksums
grover_base_rdkit,grover_base,AUPRC,MDR1,random,cutoff6,0.0038144355744164776,ttest_rel
grover_base_rdkit,grover_base,AUPRC,MDR1,random,cutoff6,0.006424211872163101,wilcoxon
grover_base_rdkit,grover_base,AUPRC,MDR1,random,cutoff6,0.0054398034499985315,ttest_ind
grover_base_rdkit,grover_base,AUPRC,MDR1,random,cutoff6,0.018005351025415707,ranksums
grover_base_rdkit,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,,ttest_rel
grover_base_rdkit,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,AUPRC,MDR1,random,cutoff6,1.0,ranksums
RF,RF,Precision_PPV,MDR1,random,cutoff6,,ttest_rel
RF,RF,Precision_PPV,MDR1,random,cutoff6,1,wilcoxon
RF,RF,Precision_PPV,MDR1,random,cutoff6,1.0,ttest_ind
RF,RF,Precision_PPV,MDR1,random,cutoff6,1.0,ranksums
RF,molbert,Precision_PPV,MDR1,random,cutoff6,0.007120719474204612,ttest_rel
RF,molbert,Precision_PPV,MDR1,random,cutoff6,0.025220968988406898,wilcoxon
RF,molbert,Precision_PPV,MDR1,random,cutoff6,0.008152349171063389,ttest_ind
RF,molbert,Precision_PPV,MDR1,random,cutoff6,0.02324344705367121,ranksums
RF,grover_base,Precision_PPV,MDR1,random,cutoff6,5.5820838633755394e-05,ttest_rel
RF,grover_base,Precision_PPV,MDR1,random,cutoff6,0.0003069207422483006,wilcoxon
RF,grover_base,Precision_PPV,MDR1,random,cutoff6,0.00010052108638576103,ttest_ind
RF,grover_base,Precision_PPV,MDR1,random,cutoff6,0.0004981816723342355,ranksums
RF,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,0.0010775935840913462,ttest_rel
RF,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,0.0015496154951119233,wilcoxon
RF,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,0.00045379306362882397,ttest_ind
RF,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,0.0020019362197643445,ranksums
molbert,RF,Precision_PPV,MDR1,random,cutoff6,0.007120719474204612,ttest_rel
molbert,RF,Precision_PPV,MDR1,random,cutoff6,0.025220968988406898,wilcoxon
molbert,RF,Precision_PPV,MDR1,random,cutoff6,0.008152349171063389,ttest_ind
molbert,RF,Precision_PPV,MDR1,random,cutoff6,0.02324344705367121,ranksums
molbert,molbert,Precision_PPV,MDR1,random,cutoff6,,ttest_rel
molbert,molbert,Precision_PPV,MDR1,random,cutoff6,1,wilcoxon
molbert,molbert,Precision_PPV,MDR1,random,cutoff6,1.0,ttest_ind
molbert,molbert,Precision_PPV,MDR1,random,cutoff6,1.0,ranksums
molbert,grover_base,Precision_PPV,MDR1,random,cutoff6,0.1696710660067633,ttest_rel
molbert,grover_base,Precision_PPV,MDR1,random,cutoff6,0.19080423740150576,wilcoxon
molbert,grover_base,Precision_PPV,MDR1,random,cutoff6,0.19292841088795087,ttest_ind
molbert,grover_base,Precision_PPV,MDR1,random,cutoff6,0.1646090619494487,ranksums
molbert,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,0.24341192133290043,ttest_rel
molbert,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,0.23910573224440745,wilcoxon
molbert,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,0.3222885787039733,ttest_ind
molbert,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,0.2518808246619123,ranksums
grover_base,RF,Precision_PPV,MDR1,random,cutoff6,5.5820838633755394e-05,ttest_rel
grover_base,RF,Precision_PPV,MDR1,random,cutoff6,0.0003069207422483006,wilcoxon
grover_base,RF,Precision_PPV,MDR1,random,cutoff6,0.00010052108638576103,ttest_ind
grover_base,RF,Precision_PPV,MDR1,random,cutoff6,0.0004981816723342355,ranksums
grover_base,molbert,Precision_PPV,MDR1,random,cutoff6,0.1696710660067633,ttest_rel
grover_base,molbert,Precision_PPV,MDR1,random,cutoff6,0.19080423740150576,wilcoxon
grover_base,molbert,Precision_PPV,MDR1,random,cutoff6,0.19292841088795087,ttest_ind
grover_base,molbert,Precision_PPV,MDR1,random,cutoff6,0.1646090619494487,ranksums
grover_base,grover_base,Precision_PPV,MDR1,random,cutoff6,,ttest_rel
grover_base,grover_base,Precision_PPV,MDR1,random,cutoff6,1,wilcoxon
grover_base,grover_base,Precision_PPV,MDR1,random,cutoff6,1.0,ttest_ind
grover_base,grover_base,Precision_PPV,MDR1,random,cutoff6,1.0,ranksums
grover_base,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,0.7159697444235101,ttest_rel
grover_base,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,0.7126714198582634,wilcoxon
grover_base,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,0.7779734177074098,ttest_ind
grover_base,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,0.6681063796183101,ranksums
grover_base_rdkit,RF,Precision_PPV,MDR1,random,cutoff6,0.0010775935840913462,ttest_rel
grover_base_rdkit,RF,Precision_PPV,MDR1,random,cutoff6,0.0015496154951119233,wilcoxon
grover_base_rdkit,RF,Precision_PPV,MDR1,random,cutoff6,0.00045379306362882397,ttest_ind
grover_base_rdkit,RF,Precision_PPV,MDR1,random,cutoff6,0.0020019362197643445,ranksums
grover_base_rdkit,molbert,Precision_PPV,MDR1,random,cutoff6,0.24341192133290043,ttest_rel
grover_base_rdkit,molbert,Precision_PPV,MDR1,random,cutoff6,0.23910573224440745,wilcoxon
grover_base_rdkit,molbert,Precision_PPV,MDR1,random,cutoff6,0.3222885787039733,ttest_ind
grover_base_rdkit,molbert,Precision_PPV,MDR1,random,cutoff6,0.2518808246619123,ranksums
grover_base_rdkit,grover_base,Precision_PPV,MDR1,random,cutoff6,0.7159697444235101,ttest_rel
grover_base_rdkit,grover_base,Precision_PPV,MDR1,random,cutoff6,0.7126714198582634,wilcoxon
grover_base_rdkit,grover_base,Precision_PPV,MDR1,random,cutoff6,0.7779734177074098,ttest_ind
grover_base_rdkit,grover_base,Precision_PPV,MDR1,random,cutoff6,0.6681063796183101,ranksums
grover_base_rdkit,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,,ttest_rel
grover_base_rdkit,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,Precision_PPV,MDR1,random,cutoff6,1.0,ranksums
RF,RF,Precision_NPV,MDR1,random,cutoff6,,ttest_rel
RF,RF,Precision_NPV,MDR1,random,cutoff6,1,wilcoxon
RF,RF,Precision_NPV,MDR1,random,cutoff6,1.0,ttest_ind
RF,RF,Precision_NPV,MDR1,random,cutoff6,1.0,ranksums
RF,molbert,Precision_NPV,MDR1,random,cutoff6,2.529902060709544e-07,ttest_rel
RF,molbert,Precision_NPV,MDR1,random,cutoff6,5.892981974599416e-06,wilcoxon
RF,molbert,Precision_NPV,MDR1,random,cutoff6,2.421015902823177e-07,ttest_ind
RF,molbert,Precision_NPV,MDR1,random,cutoff6,2.894412287525995e-07,ranksums
RF,grover_base,Precision_NPV,MDR1,random,cutoff6,6.558834339434684e-06,ttest_rel
RF,grover_base,Precision_NPV,MDR1,random,cutoff6,9.971093492746526e-06,wilcoxon
RF,grover_base,Precision_NPV,MDR1,random,cutoff6,7.422412905145257e-07,ttest_ind
RF,grover_base,Precision_NPV,MDR1,random,cutoff6,4.310612299972247e-08,ranksums
RF,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,0.013196039817744568,ttest_rel
RF,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,0.007100609066184297,wilcoxon
RF,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,0.007314645775711508,ttest_ind
RF,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,0.0024390092550869236,ranksums
molbert,RF,Precision_NPV,MDR1,random,cutoff6,2.529902060709544e-07,ttest_rel
molbert,RF,Precision_NPV,MDR1,random,cutoff6,5.892981974599416e-06,wilcoxon
molbert,RF,Precision_NPV,MDR1,random,cutoff6,2.421015902823177e-07,ttest_ind
molbert,RF,Precision_NPV,MDR1,random,cutoff6,2.894412287525995e-07,ranksums
molbert,molbert,Precision_NPV,MDR1,random,cutoff6,,ttest_rel
molbert,molbert,Precision_NPV,MDR1,random,cutoff6,1,wilcoxon
molbert,molbert,Precision_NPV,MDR1,random,cutoff6,1.0,ttest_ind
molbert,molbert,Precision_NPV,MDR1,random,cutoff6,1.0,ranksums
molbert,grover_base,Precision_NPV,MDR1,random,cutoff6,0.2601934020309645,ttest_rel
molbert,grover_base,Precision_NPV,MDR1,random,cutoff6,0.22181698571454478,wilcoxon
molbert,grover_base,Precision_NPV,MDR1,random,cutoff6,0.22565448756020304,ttest_ind
molbert,grover_base,Precision_NPV,MDR1,random,cutoff6,0.32917742467820843,ranksums
molbert,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,0.04990010002413514,ttest_rel
molbert,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,0.010759956613475967,wilcoxon
molbert,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,0.05994491448585492,ttest_ind
molbert,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,0.012211939665202363,ranksums
grover_base,RF,Precision_NPV,MDR1,random,cutoff6,6.558834339434684e-06,ttest_rel
grover_base,RF,Precision_NPV,MDR1,random,cutoff6,9.971093492746526e-06,wilcoxon
grover_base,RF,Precision_NPV,MDR1,random,cutoff6,7.422412905145257e-07,ttest_ind
grover_base,RF,Precision_NPV,MDR1,random,cutoff6,4.310612299972247e-08,ranksums
grover_base,molbert,Precision_NPV,MDR1,random,cutoff6,0.2601934020309645,ttest_rel
grover_base,molbert,Precision_NPV,MDR1,random,cutoff6,0.22181698571454478,wilcoxon
grover_base,molbert,Precision_NPV,MDR1,random,cutoff6,0.22565448756020304,ttest_ind
grover_base,molbert,Precision_NPV,MDR1,random,cutoff6,0.32917742467820843,ranksums
grover_base,grover_base,Precision_NPV,MDR1,random,cutoff6,,ttest_rel
grover_base,grover_base,Precision_NPV,MDR1,random,cutoff6,1,wilcoxon
grover_base,grover_base,Precision_NPV,MDR1,random,cutoff6,1.0,ttest_ind
grover_base,grover_base,Precision_NPV,MDR1,random,cutoff6,1.0,ranksums
grover_base,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,0.005863526797163438,ttest_rel
grover_base,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,0.0026722275818574603,wilcoxon
grover_base,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,0.008215213992254018,ttest_ind
grover_base,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,0.001268534539381128,ranksums
grover_base_rdkit,RF,Precision_NPV,MDR1,random,cutoff6,0.013196039817744568,ttest_rel
grover_base_rdkit,RF,Precision_NPV,MDR1,random,cutoff6,0.007100609066184297,wilcoxon
grover_base_rdkit,RF,Precision_NPV,MDR1,random,cutoff6,0.007314645775711508,ttest_ind
grover_base_rdkit,RF,Precision_NPV,MDR1,random,cutoff6,0.0024390092550869236,ranksums
grover_base_rdkit,molbert,Precision_NPV,MDR1,random,cutoff6,0.04990010002413514,ttest_rel
grover_base_rdkit,molbert,Precision_NPV,MDR1,random,cutoff6,0.010759956613475967,wilcoxon
grover_base_rdkit,molbert,Precision_NPV,MDR1,random,cutoff6,0.05994491448585492,ttest_ind
grover_base_rdkit,molbert,Precision_NPV,MDR1,random,cutoff6,0.012211939665202363,ranksums
grover_base_rdkit,grover_base,Precision_NPV,MDR1,random,cutoff6,0.005863526797163438,ttest_rel
grover_base_rdkit,grover_base,Precision_NPV,MDR1,random,cutoff6,0.0026722275818574603,wilcoxon
grover_base_rdkit,grover_base,Precision_NPV,MDR1,random,cutoff6,0.008215213992254018,ttest_ind
grover_base_rdkit,grover_base,Precision_NPV,MDR1,random,cutoff6,0.001268534539381128,ranksums
grover_base_rdkit,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,,ttest_rel
grover_base_rdkit,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,Precision_NPV,MDR1,random,cutoff6,1.0,ranksums
RF,RF,AUROC,CYP3A4,random,cutoff6,,ttest_rel
RF,RF,AUROC,CYP3A4,random,cutoff6,1,wilcoxon
RF,RF,AUROC,CYP3A4,random,cutoff6,1.0,ttest_ind
RF,RF,AUROC,CYP3A4,random,cutoff6,1.0,ranksums
RF,molbert,AUROC,CYP3A4,random,cutoff6,1.540056864672619e-05,ttest_rel
RF,molbert,AUROC,CYP3A4,random,cutoff6,2.370447702550485e-05,wilcoxon
RF,molbert,AUROC,CYP3A4,random,cutoff6,1.751808171493411e-05,ttest_ind
RF,molbert,AUROC,CYP3A4,random,cutoff6,1.1284385347961887e-05,ranksums
RF,grover_base,AUROC,CYP3A4,random,cutoff6,6.4118999494481325e-12,ttest_rel
RF,grover_base,AUROC,CYP3A4,random,cutoff6,1.7343976283205784e-06,wilcoxon
RF,grover_base,AUROC,CYP3A4,random,cutoff6,4.457457746938757e-16,ttest_ind
RF,grover_base,AUROC,CYP3A4,random,cutoff6,6.414635193082747e-10,ranksums
RF,grover_base_rdkit,AUROC,CYP3A4,random,cutoff6,2.423570422028929e-05,ttest_rel
RF,grover_base_rdkit,AUROC,CYP3A4,random,cutoff6,3.7242647279456434e-05,wilcoxon
RF,grover_base_rdkit,AUROC,CYP3A4,random,cutoff6,7.156769554041781e-05,ttest_ind
RF,grover_base_rdkit,AUROC,CYP3A4,random,cutoff6,3.478526028053454e-05,ranksums
molbert,RF,AUROC,CYP3A4,random,cutoff6,1.540056864672619e-05,ttest_rel
molbert,RF,AUROC,CYP3A4,random,cutoff6,2.370447702550485e-05,wilcoxon
molbert,RF,AUROC,CYP3A4,random,cutoff6,1.751808171493411e-05,ttest_ind
molbert,RF,AUROC,CYP3A4,random,cutoff6,1.1284385347961887e-05,ranksums
molbert,molbert,AUROC,CYP3A4,random,cutoff6,,ttest_rel
molbert,molbert,AUROC,CYP3A4,random,cutoff6,1,wilcoxon
molbert,molbert,AUROC,CYP3A4,random,cutoff6,1.0,ttest_ind
molbert,molbert,AUROC,CYP3A4,random,cutoff6,1.0,ranksums
molbert,grover_base,AUROC,CYP3A4,random,cutoff6,2.0409887052023295e-09,ttest_rel
molbert,grover_base,AUROC,CYP3A4,random,cutoff6,3.5152372790448263e-06,wilcoxon
molbert,grover_base,AUROC,CYP3A4,random,cutoff6,1.2213220219883616e-07,ttest_ind
molbert,grover_base,AUROC,CYP3A4,random,cutoff6,1.437579082989651e-06,ranksums
molbert,grover_base_rdkit,AUROC,CYP3A4,random,cutoff6,0.9960042785634486,ttest_rel
molbert,grover_base_rdkit,AUROC,CYP3A4,random,cutoff6,0.6883592982254604,wilcoxon
molbert,grover_base_rdkit,AUROC,CYP3A4,random,cutoff6,0.9982545332529256,ttest_ind
molbert,grover_base_rdkit,AUROC,CYP3A4,random,cutoff6,0.6467245773434841,ranksums
grover_base,RF,AUROC,CYP3A4,random,cutoff6,6.4118999494481325e-12,ttest_rel
grover_base,RF,AUROC,CYP3A4,random,cutoff6,1.7343976283205784e-06,wilcoxon
grover_base,RF,AUROC,CYP3A4,random,cutoff6,4.457457746938757e-16,ttest_ind
grover_base,RF,AUROC,CYP3A4,random,cutoff6,6.414635193082747e-10,ranksums
grover_base,molbert,AUROC,CYP3A4,random,cutoff6,2.0409887052023295e-09,ttest_rel
grover_base,molbert,AUROC,CYP3A4,random,cutoff6,3.5152372790448263e-06,wilcoxon
grover_base,molbert,AUROC,CYP3A4,random,cutoff6,1.2213220219883616e-07,ttest_ind
grover_base,molbert,AUROC,CYP3A4,random,cutoff6,1.437579082989651e-06,ranksums
grover_base,grover_base,AUROC,CYP3A4,random,cutoff6,,ttest_rel
grover_base,grover_base,AUROC,CYP3A4,random,cutoff6,1,wilcoxon
grover_base,grover_base,AUROC,CYP3A4,random,cutoff6,1.0,ttest_ind
grover_base,grover_base,AUROC,CYP3A4,random,cutoff6,1.0,ranksums
grover_base,grover_base_rdkit,AUROC,CYP3A4,random,cutoff6,6.285271357998138e-10,ttest_rel
grover_base,grover_base_rdkit,AUROC,CYP3A4,random,cutoff6,3.882182386060857e-06,wilcoxon
grover_base,grover_base_rdkit,AUROC,CYP3A4,random,cutoff6,5.265917032197363e-07,ttest_ind
grover_base,grover_base_rdkit,AUROC,CYP3A4,random,cutoff6,7.475471078341272e-06,ranksums
grover_base_rdkit,RF,AUROC,CYP3A4,random,cutoff6,2.423570422028929e-05,ttest_rel
grover_base_rdkit,RF,AUROC,CYP3A4,random,cutoff6,3.7242647279456434e-05,wilcoxon
grover_base_rdkit,RF,AUROC,CYP3A4,random,cutoff6,7.156769554041781e-05,ttest_ind
grover_base_rdkit,RF,AUROC,CYP3A4,random,cutoff6,3.478526028053454e-05,ranksums
grover_base_rdkit,molbert,AUROC,CYP3A4,random,cutoff6,0.9960042785634486,ttest_rel
grover_base_rdkit,molbert,AUROC,CYP3A4,random,cutoff6,0.6883592982254604,wilcoxon
grover_base_rdkit,molbert,AUROC,CYP3A4,random,cutoff6,0.9982545332529256,ttest_ind
