model_1,model_2,metric_name,mol_prop,split_type,task,p_value,stats_method
grover_base_rdkit,RF,R2,KOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,RF,R2,KOR,scaffold,reg,2.9458914173810947e-09,ttest_ind
grover_base_rdkit,RF,R2,KOR,scaffold,reg,2.2902248808643232e-08,ranksums
grover_base_rdkit,molbert,R2,KOR,scaffold,reg,6.585787057805255e-06,ttest_rel
grover_base_rdkit,molbert,R2,KOR,scaffold,reg,8.918727424459682e-05,wilcoxon
grover_base_rdkit,molbert,R2,KOR,scaffold,reg,0.01112725484314729,ttest_ind
grover_base_rdkit,molbert,R2,KOR,scaffold,reg,0.0109930026457564,ranksums
grover_base_rdkit,grover_base,R2,KOR,scaffold,reg,0.0019012246750320957,ttest_rel
grover_base_rdkit,grover_base,R2,KOR,scaffold,reg,0.002105260340900366,wilcoxon
grover_base_rdkit,grover_base,R2,KOR,scaffold,reg,0.0021602661649321843,ttest_ind
grover_base_rdkit,grover_base,R2,KOR,scaffold,reg,0.0019045321644495484,ranksums
grover_base_rdkit,grover_base_rdkit,R2,KOR,scaffold,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,R2,KOR,scaffold,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,R2,KOR,scaffold,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,R2,KOR,scaffold,reg,1.0,ranksums
RF,RF,Pearson_R,KOR,scaffold,reg,,ttest_rel
RF,RF,Pearson_R,KOR,scaffold,reg,1,wilcoxon
RF,RF,Pearson_R,KOR,scaffold,reg,1.0,ttest_ind
RF,RF,Pearson_R,KOR,scaffold,reg,1.0,ranksums
RF,molbert,Pearson_R,KOR,scaffold,reg,5.621304893411912e-16,ttest_rel
RF,molbert,Pearson_R,KOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,Pearson_R,KOR,scaffold,reg,3.167053584659024e-15,ttest_ind
RF,molbert,Pearson_R,KOR,scaffold,reg,1.6931348391614488e-10,ranksums
RF,grover_base,Pearson_R,KOR,scaffold,reg,8.533467638650559e-12,ttest_rel
RF,grover_base,Pearson_R,KOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base,Pearson_R,KOR,scaffold,reg,1.3711405976987758e-12,ttest_ind
RF,grover_base,Pearson_R,KOR,scaffold,reg,8.487224956448374e-10,ranksums
RF,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,3.93610130047218e-10,ttest_rel
RF,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,2.199180102096892e-08,ttest_ind
RF,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,5.766836258101915e-08,ranksums
molbert,RF,Pearson_R,KOR,scaffold,reg,5.621304893411912e-16,ttest_rel
molbert,RF,Pearson_R,KOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,Pearson_R,KOR,scaffold,reg,3.167053584659024e-15,ttest_ind
molbert,RF,Pearson_R,KOR,scaffold,reg,1.6931348391614488e-10,ranksums
molbert,molbert,Pearson_R,KOR,scaffold,reg,,ttest_rel
molbert,molbert,Pearson_R,KOR,scaffold,reg,1,wilcoxon
molbert,molbert,Pearson_R,KOR,scaffold,reg,1.0,ttest_ind
molbert,molbert,Pearson_R,KOR,scaffold,reg,1.0,ranksums
molbert,grover_base,Pearson_R,KOR,scaffold,reg,0.27916718164495014,ttest_rel
molbert,grover_base,Pearson_R,KOR,scaffold,reg,0.30861485052601767,wilcoxon
molbert,grover_base,Pearson_R,KOR,scaffold,reg,0.3558567145517231,ttest_ind
molbert,grover_base,Pearson_R,KOR,scaffold,reg,0.3365583763946506,ranksums
molbert,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,1.3328684712584959e-06,ttest_rel
molbert,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,2.8434237746031825e-05,wilcoxon
molbert,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,0.006523271688227194,ttest_ind
molbert,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,0.0047454249600479914,ranksums
grover_base,RF,Pearson_R,KOR,scaffold,reg,8.533467638650559e-12,ttest_rel
grover_base,RF,Pearson_R,KOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
grover_base,RF,Pearson_R,KOR,scaffold,reg,1.3711405976987758e-12,ttest_ind
grover_base,RF,Pearson_R,KOR,scaffold,reg,8.487224956448374e-10,ranksums
grover_base,molbert,Pearson_R,KOR,scaffold,reg,0.27916718164495014,ttest_rel
grover_base,molbert,Pearson_R,KOR,scaffold,reg,0.30861485052601767,wilcoxon
grover_base,molbert,Pearson_R,KOR,scaffold,reg,0.3558567145517231,ttest_ind
grover_base,molbert,Pearson_R,KOR,scaffold,reg,0.3365583763946506,ranksums
grover_base,grover_base,Pearson_R,KOR,scaffold,reg,,ttest_rel
grover_base,grover_base,Pearson_R,KOR,scaffold,reg,1,wilcoxon
grover_base,grover_base,Pearson_R,KOR,scaffold,reg,1.0,ttest_ind
grover_base,grover_base,Pearson_R,KOR,scaffold,reg,1.0,ranksums
grover_base,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,0.0421902995018968,ttest_rel
grover_base,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,0.016565526979430395,wilcoxon
grover_base,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,0.06909292275773914,ttest_ind
grover_base,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,0.04757860204719877,ranksums
grover_base_rdkit,RF,Pearson_R,KOR,scaffold,reg,3.93610130047218e-10,ttest_rel
grover_base_rdkit,RF,Pearson_R,KOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,RF,Pearson_R,KOR,scaffold,reg,2.199180102096892e-08,ttest_ind
grover_base_rdkit,RF,Pearson_R,KOR,scaffold,reg,5.766836258101915e-08,ranksums
grover_base_rdkit,molbert,Pearson_R,KOR,scaffold,reg,1.3328684712584959e-06,ttest_rel
grover_base_rdkit,molbert,Pearson_R,KOR,scaffold,reg,2.8434237746031825e-05,wilcoxon
grover_base_rdkit,molbert,Pearson_R,KOR,scaffold,reg,0.006523271688227194,ttest_ind
grover_base_rdkit,molbert,Pearson_R,KOR,scaffold,reg,0.0047454249600479914,ranksums
grover_base_rdkit,grover_base,Pearson_R,KOR,scaffold,reg,0.0421902995018968,ttest_rel
grover_base_rdkit,grover_base,Pearson_R,KOR,scaffold,reg,0.016565526979430395,wilcoxon
grover_base_rdkit,grover_base,Pearson_R,KOR,scaffold,reg,0.06909292275773914,ttest_ind
grover_base_rdkit,grover_base,Pearson_R,KOR,scaffold,reg,0.04757860204719877,ranksums
grover_base_rdkit,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,Pearson_R,KOR,scaffold,reg,1.0,ranksums
RF,RF,RMSE,MDR1,random,reg,,ttest_rel
RF,RF,RMSE,MDR1,random,reg,1,wilcoxon
RF,RF,RMSE,MDR1,random,reg,1.0,ttest_ind
RF,RF,RMSE,MDR1,random,reg,1.0,ranksums
RF,molbert,RMSE,MDR1,random,reg,1.5287435022743096e-18,ttest_rel
RF,molbert,RMSE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,RMSE,MDR1,random,reg,1.0936451835143154e-27,ttest_ind
RF,molbert,RMSE,MDR1,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base,RMSE,MDR1,random,reg,1.5198259178817708e-15,ttest_rel
RF,grover_base,RMSE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base,RMSE,MDR1,random,reg,9.031208540284749e-24,ttest_ind
RF,grover_base,RMSE,MDR1,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base_rdkit,RMSE,MDR1,random,reg,4.799924620679135e-11,ttest_rel
RF,grover_base_rdkit,RMSE,MDR1,random,reg,2.878599219394298e-06,wilcoxon
RF,grover_base_rdkit,RMSE,MDR1,random,reg,4.662888327788746e-12,ttest_ind
RF,grover_base_rdkit,RMSE,MDR1,random,reg,5.709084880049217e-09,ranksums
molbert,RF,RMSE,MDR1,random,reg,1.5287435022743096e-18,ttest_rel
molbert,RF,RMSE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,RMSE,MDR1,random,reg,1.0936451835143154e-27,ttest_ind
molbert,RF,RMSE,MDR1,random,reg,2.8719490663203234e-11,ranksums
molbert,molbert,RMSE,MDR1,random,reg,,ttest_rel
molbert,molbert,RMSE,MDR1,random,reg,1,wilcoxon
molbert,molbert,RMSE,MDR1,random,reg,1.0,ttest_ind
molbert,molbert,RMSE,MDR1,random,reg,1.0,ranksums
molbert,grover_base,RMSE,MDR1,random,reg,6.3962417845248205e-09,ttest_rel
molbert,grover_base,RMSE,MDR1,random,reg,1.9209211049031396e-06,wilcoxon
molbert,grover_base,RMSE,MDR1,random,reg,4.4142466688393684e-10,ttest_ind
molbert,grover_base,RMSE,MDR1,random,reg,6.414635193082747e-10,ranksums
molbert,grover_base_rdkit,RMSE,MDR1,random,reg,2.17035809597773e-16,ttest_rel
molbert,grover_base_rdkit,RMSE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
molbert,grover_base_rdkit,RMSE,MDR1,random,reg,1.267935359902576e-18,ttest_ind
molbert,grover_base_rdkit,RMSE,MDR1,random,reg,7.761734689605474e-11,ranksums
grover_base,RF,RMSE,MDR1,random,reg,1.5198259178817708e-15,ttest_rel
grover_base,RF,RMSE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base,RF,RMSE,MDR1,random,reg,9.031208540284749e-24,ttest_ind
grover_base,RF,RMSE,MDR1,random,reg,2.8719490663203234e-11,ranksums
grover_base,molbert,RMSE,MDR1,random,reg,6.3962417845248205e-09,ttest_rel
grover_base,molbert,RMSE,MDR1,random,reg,1.9209211049031396e-06,wilcoxon
grover_base,molbert,RMSE,MDR1,random,reg,4.4142466688393684e-10,ttest_ind
grover_base,molbert,RMSE,MDR1,random,reg,6.414635193082747e-10,ranksums
grover_base,grover_base,RMSE,MDR1,random,reg,,ttest_rel
grover_base,grover_base,RMSE,MDR1,random,reg,1,wilcoxon
grover_base,grover_base,RMSE,MDR1,random,reg,1.0,ttest_ind
grover_base,grover_base,RMSE,MDR1,random,reg,1.0,ranksums
grover_base,grover_base_rdkit,RMSE,MDR1,random,reg,3.5657344941269827e-13,ttest_rel
grover_base,grover_base_rdkit,RMSE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base,grover_base_rdkit,RMSE,MDR1,random,reg,2.0189414684494205e-18,ttest_ind
grover_base,grover_base_rdkit,RMSE,MDR1,random,reg,2.8719490663203234e-11,ranksums
grover_base_rdkit,RF,RMSE,MDR1,random,reg,4.799924620679135e-11,ttest_rel
grover_base_rdkit,RF,RMSE,MDR1,random,reg,2.878599219394298e-06,wilcoxon
grover_base_rdkit,RF,RMSE,MDR1,random,reg,4.662888327788746e-12,ttest_ind
grover_base_rdkit,RF,RMSE,MDR1,random,reg,5.709084880049217e-09,ranksums
grover_base_rdkit,molbert,RMSE,MDR1,random,reg,2.17035809597773e-16,ttest_rel
grover_base_rdkit,molbert,RMSE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,molbert,RMSE,MDR1,random,reg,1.267935359902576e-18,ttest_ind
grover_base_rdkit,molbert,RMSE,MDR1,random,reg,7.761734689605474e-11,ranksums
grover_base_rdkit,grover_base,RMSE,MDR1,random,reg,3.5657344941269827e-13,ttest_rel
grover_base_rdkit,grover_base,RMSE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,grover_base,RMSE,MDR1,random,reg,2.0189414684494205e-18,ttest_ind
grover_base_rdkit,grover_base,RMSE,MDR1,random,reg,2.8719490663203234e-11,ranksums
grover_base_rdkit,grover_base_rdkit,RMSE,MDR1,random,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,RMSE,MDR1,random,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,RMSE,MDR1,random,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,RMSE,MDR1,random,reg,1.0,ranksums
RF,RF,MAE,MDR1,random,reg,,ttest_rel
RF,RF,MAE,MDR1,random,reg,1,wilcoxon
RF,RF,MAE,MDR1,random,reg,1.0,ttest_ind
RF,RF,MAE,MDR1,random,reg,1.0,ranksums
RF,molbert,MAE,MDR1,random,reg,1.8441079603514175e-24,ttest_rel
RF,molbert,MAE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,MAE,MDR1,random,reg,6.100818714787269e-40,ttest_ind
RF,molbert,MAE,MDR1,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base,MAE,MDR1,random,reg,4.707896576614306e-20,ttest_rel
RF,grover_base,MAE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base,MAE,MDR1,random,reg,2.278788093952227e-31,ttest_ind
RF,grover_base,MAE,MDR1,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base_rdkit,MAE,MDR1,random,reg,9.025392867879301e-17,ttest_rel
RF,grover_base_rdkit,MAE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base_rdkit,MAE,MDR1,random,reg,8.126855254517179e-24,ttest_ind
RF,grover_base_rdkit,MAE,MDR1,random,reg,2.8719490663203234e-11,ranksums
molbert,RF,MAE,MDR1,random,reg,1.8441079603514175e-24,ttest_rel
molbert,RF,MAE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,MAE,MDR1,random,reg,6.100818714787269e-40,ttest_ind
molbert,RF,MAE,MDR1,random,reg,2.8719490663203234e-11,ranksums
molbert,molbert,MAE,MDR1,random,reg,,ttest_rel
molbert,molbert,MAE,MDR1,random,reg,1,wilcoxon
molbert,molbert,MAE,MDR1,random,reg,1.0,ttest_ind
molbert,molbert,MAE,MDR1,random,reg,1.0,ranksums
molbert,grover_base,MAE,MDR1,random,reg,3.0720038166978844e-09,ttest_rel
molbert,grover_base,MAE,MDR1,random,reg,2.878599219394298e-06,wilcoxon
molbert,grover_base,MAE,MDR1,random,reg,1.7654085868728936e-10,ttest_ind
molbert,grover_base,MAE,MDR1,random,reg,1.1512788615517378e-08,ranksums
molbert,grover_base_rdkit,MAE,MDR1,random,reg,2.4000698597565613e-19,ttest_rel
molbert,grover_base_rdkit,MAE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
molbert,grover_base_rdkit,MAE,MDR1,random,reg,2.889007674064104e-20,ttest_ind
molbert,grover_base_rdkit,MAE,MDR1,random,reg,3.878714475901378e-11,ranksums
grover_base,RF,MAE,MDR1,random,reg,4.707896576614306e-20,ttest_rel
grover_base,RF,MAE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base,RF,MAE,MDR1,random,reg,2.278788093952227e-31,ttest_ind
grover_base,RF,MAE,MDR1,random,reg,2.8719490663203234e-11,ranksums
grover_base,molbert,MAE,MDR1,random,reg,3.0720038166978844e-09,ttest_rel
grover_base,molbert,MAE,MDR1,random,reg,2.878599219394298e-06,wilcoxon
grover_base,molbert,MAE,MDR1,random,reg,1.7654085868728936e-10,ttest_ind
grover_base,molbert,MAE,MDR1,random,reg,1.1512788615517378e-08,ranksums
grover_base,grover_base,MAE,MDR1,random,reg,,ttest_rel
grover_base,grover_base,MAE,MDR1,random,reg,1,wilcoxon
grover_base,grover_base,MAE,MDR1,random,reg,1.0,ttest_ind
grover_base,grover_base,MAE,MDR1,random,reg,1.0,ranksums
grover_base,grover_base_rdkit,MAE,MDR1,random,reg,6.47104350281529e-15,ttest_rel
grover_base,grover_base_rdkit,MAE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base,grover_base_rdkit,MAE,MDR1,random,reg,2.6848909277772125e-21,ttest_ind
grover_base,grover_base_rdkit,MAE,MDR1,random,reg,2.8719490663203234e-11,ranksums
grover_base_rdkit,RF,MAE,MDR1,random,reg,9.025392867879301e-17,ttest_rel
grover_base_rdkit,RF,MAE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,RF,MAE,MDR1,random,reg,8.126855254517179e-24,ttest_ind
grover_base_rdkit,RF,MAE,MDR1,random,reg,2.8719490663203234e-11,ranksums
grover_base_rdkit,molbert,MAE,MDR1,random,reg,2.4000698597565613e-19,ttest_rel
grover_base_rdkit,molbert,MAE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,molbert,MAE,MDR1,random,reg,2.889007674064104e-20,ttest_ind
grover_base_rdkit,molbert,MAE,MDR1,random,reg,3.878714475901378e-11,ranksums
grover_base_rdkit,grover_base,MAE,MDR1,random,reg,6.47104350281529e-15,ttest_rel
grover_base_rdkit,grover_base,MAE,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,grover_base,MAE,MDR1,random,reg,2.6848909277772125e-21,ttest_ind
grover_base_rdkit,grover_base,MAE,MDR1,random,reg,2.8719490663203234e-11,ranksums
grover_base_rdkit,grover_base_rdkit,MAE,MDR1,random,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,MAE,MDR1,random,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,MAE,MDR1,random,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,MAE,MDR1,random,reg,1.0,ranksums
RF,RF,R2,MDR1,random,reg,,ttest_rel
RF,RF,R2,MDR1,random,reg,1,wilcoxon
RF,RF,R2,MDR1,random,reg,1.0,ttest_ind
RF,RF,R2,MDR1,random,reg,1.0,ranksums
RF,molbert,R2,MDR1,random,reg,5.647966629935584e-21,ttest_rel
RF,molbert,R2,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,R2,MDR1,random,reg,2.353728234946855e-28,ttest_ind
RF,molbert,R2,MDR1,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base,R2,MDR1,random,reg,2.982880972776218e-14,ttest_rel
RF,grover_base,R2,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base,R2,MDR1,random,reg,7.696402531597821e-20,ttest_ind
RF,grover_base,R2,MDR1,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base_rdkit,R2,MDR1,random,reg,1.5580399389379915e-10,ttest_rel
RF,grover_base_rdkit,R2,MDR1,random,reg,2.878599219394298e-06,wilcoxon
RF,grover_base_rdkit,R2,MDR1,random,reg,1.912235067364833e-09,ttest_ind
RF,grover_base_rdkit,R2,MDR1,random,reg,5.30809905084803e-08,ranksums
molbert,RF,R2,MDR1,random,reg,5.647966629935584e-21,ttest_rel
molbert,RF,R2,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,R2,MDR1,random,reg,2.353728234946855e-28,ttest_ind
molbert,RF,R2,MDR1,random,reg,2.8719490663203234e-11,ranksums
molbert,molbert,R2,MDR1,random,reg,,ttest_rel
molbert,molbert,R2,MDR1,random,reg,1,wilcoxon
molbert,molbert,R2,MDR1,random,reg,1.0,ttest_ind
molbert,molbert,R2,MDR1,random,reg,1.0,ranksums
molbert,grover_base,R2,MDR1,random,reg,2.2940448797046134e-08,ttest_rel
molbert,grover_base,R2,MDR1,random,reg,1.9209211049031396e-06,wilcoxon
molbert,grover_base,R2,MDR1,random,reg,7.623705191765964e-10,ttest_ind
molbert,grover_base,R2,MDR1,random,reg,1.6189710536721916e-09,ranksums
molbert,grover_base_rdkit,R2,MDR1,random,reg,4.409454124192569e-19,ttest_rel
molbert,grover_base_rdkit,R2,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
molbert,grover_base_rdkit,R2,MDR1,random,reg,1.3817509552600307e-17,ttest_ind
molbert,grover_base_rdkit,R2,MDR1,random,reg,4.285539284060643e-11,ranksums
grover_base,RF,R2,MDR1,random,reg,2.982880972776218e-14,ttest_rel
grover_base,RF,R2,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base,RF,R2,MDR1,random,reg,7.696402531597821e-20,ttest_ind
grover_base,RF,R2,MDR1,random,reg,2.8719490663203234e-11,ranksums
grover_base,molbert,R2,MDR1,random,reg,2.2940448797046134e-08,ttest_rel
grover_base,molbert,R2,MDR1,random,reg,1.9209211049031396e-06,wilcoxon
grover_base,molbert,R2,MDR1,random,reg,7.623705191765964e-10,ttest_ind
grover_base,molbert,R2,MDR1,random,reg,1.6189710536721916e-09,ranksums
grover_base,grover_base,R2,MDR1,random,reg,,ttest_rel
grover_base,grover_base,R2,MDR1,random,reg,1,wilcoxon
grover_base,grover_base,R2,MDR1,random,reg,1.0,ttest_ind
grover_base,grover_base,R2,MDR1,random,reg,1.0,ranksums
grover_base,grover_base_rdkit,R2,MDR1,random,reg,3.4753331184300676e-12,ttest_rel
grover_base,grover_base_rdkit,R2,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base,grover_base_rdkit,R2,MDR1,random,reg,6.430227827545718e-16,ttest_ind
grover_base,grover_base_rdkit,R2,MDR1,random,reg,2.8719490663203234e-11,ranksums
grover_base_rdkit,RF,R2,MDR1,random,reg,1.5580399389379915e-10,ttest_rel
grover_base_rdkit,RF,R2,MDR1,random,reg,2.878599219394298e-06,wilcoxon
grover_base_rdkit,RF,R2,MDR1,random,reg,1.912235067364833e-09,ttest_ind
grover_base_rdkit,RF,R2,MDR1,random,reg,5.30809905084803e-08,ranksums
grover_base_rdkit,molbert,R2,MDR1,random,reg,4.409454124192569e-19,ttest_rel
grover_base_rdkit,molbert,R2,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,molbert,R2,MDR1,random,reg,1.3817509552600307e-17,ttest_ind
grover_base_rdkit,molbert,R2,MDR1,random,reg,4.285539284060643e-11,ranksums
grover_base_rdkit,grover_base,R2,MDR1,random,reg,3.4753331184300676e-12,ttest_rel
grover_base_rdkit,grover_base,R2,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,grover_base,R2,MDR1,random,reg,6.430227827545718e-16,ttest_ind
grover_base_rdkit,grover_base,R2,MDR1,random,reg,2.8719490663203234e-11,ranksums
grover_base_rdkit,grover_base_rdkit,R2,MDR1,random,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,R2,MDR1,random,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,R2,MDR1,random,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,R2,MDR1,random,reg,1.0,ranksums
RF,RF,Pearson_R,MDR1,random,reg,,ttest_rel
RF,RF,Pearson_R,MDR1,random,reg,1,wilcoxon
RF,RF,Pearson_R,MDR1,random,reg,1.0,ttest_ind
RF,RF,Pearson_R,MDR1,random,reg,1.0,ranksums
RF,molbert,Pearson_R,MDR1,random,reg,1.9488773676067305e-17,ttest_rel
RF,molbert,Pearson_R,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,Pearson_R,MDR1,random,reg,6.225957076586865e-20,ttest_ind
RF,molbert,Pearson_R,MDR1,random,reg,3.5097576968084746e-11,ranksums
RF,grover_base,Pearson_R,MDR1,random,reg,2.106987382681911e-07,ttest_rel
RF,grover_base,Pearson_R,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base,Pearson_R,MDR1,random,reg,1.2512015907320308e-08,ttest_ind
RF,grover_base,Pearson_R,MDR1,random,reg,9.444947151237864e-11,ranksums
RF,grover_base_rdkit,Pearson_R,MDR1,random,reg,1.6260764977503176e-10,ttest_rel
RF,grover_base_rdkit,Pearson_R,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base_rdkit,Pearson_R,MDR1,random,reg,1.2192204377042514e-09,ttest_ind
RF,grover_base_rdkit,Pearson_R,MDR1,random,reg,3.8020878722725066e-08,ranksums
molbert,RF,Pearson_R,MDR1,random,reg,1.9488773676067305e-17,ttest_rel
molbert,RF,Pearson_R,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,Pearson_R,MDR1,random,reg,6.225957076586865e-20,ttest_ind
molbert,RF,Pearson_R,MDR1,random,reg,3.5097576968084746e-11,ranksums
molbert,molbert,Pearson_R,MDR1,random,reg,,ttest_rel
molbert,molbert,Pearson_R,MDR1,random,reg,1,wilcoxon
molbert,molbert,Pearson_R,MDR1,random,reg,1.0,ttest_ind
molbert,molbert,Pearson_R,MDR1,random,reg,1.0,ranksums
molbert,grover_base,Pearson_R,MDR1,random,reg,0.00010919687550982846,ttest_rel
molbert,grover_base,Pearson_R,MDR1,random,reg,1.639446301677989e-05,wilcoxon
molbert,grover_base,Pearson_R,MDR1,random,reg,7.465038859692535e-05,ttest_ind
molbert,grover_base,Pearson_R,MDR1,random,reg,4.6192324895800583e-07,ranksums
molbert,grover_base_rdkit,Pearson_R,MDR1,random,reg,9.522665472124409e-14,ttest_rel
molbert,grover_base_rdkit,Pearson_R,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
molbert,grover_base_rdkit,Pearson_R,MDR1,random,reg,5.749508262065692e-08,ttest_ind
molbert,grover_base_rdkit,Pearson_R,MDR1,random,reg,1.3347593319564193e-06,ranksums
grover_base,RF,Pearson_R,MDR1,random,reg,2.106987382681911e-07,ttest_rel
grover_base,RF,Pearson_R,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base,RF,Pearson_R,MDR1,random,reg,1.2512015907320308e-08,ttest_ind
grover_base,RF,Pearson_R,MDR1,random,reg,9.444947151237864e-11,ranksums
grover_base,molbert,Pearson_R,MDR1,random,reg,0.00010919687550982846,ttest_rel
grover_base,molbert,Pearson_R,MDR1,random,reg,1.639446301677989e-05,wilcoxon
grover_base,molbert,Pearson_R,MDR1,random,reg,7.465038859692535e-05,ttest_ind
grover_base,molbert,Pearson_R,MDR1,random,reg,4.6192324895800583e-07,ranksums
grover_base,grover_base,Pearson_R,MDR1,random,reg,,ttest_rel
grover_base,grover_base,Pearson_R,MDR1,random,reg,1,wilcoxon
grover_base,grover_base,Pearson_R,MDR1,random,reg,1.0,ttest_ind
grover_base,grover_base,Pearson_R,MDR1,random,reg,1.0,ranksums
grover_base,grover_base_rdkit,Pearson_R,MDR1,random,reg,3.944688569777411e-06,ttest_rel
grover_base,grover_base_rdkit,Pearson_R,MDR1,random,reg,2.1266360107314253e-06,wilcoxon
grover_base,grover_base_rdkit,Pearson_R,MDR1,random,reg,1.1971672987051663e-06,ttest_ind
grover_base,grover_base_rdkit,Pearson_R,MDR1,random,reg,3.999807467435263e-09,ranksums
grover_base_rdkit,RF,Pearson_R,MDR1,random,reg,1.6260764977503176e-10,ttest_rel
grover_base_rdkit,RF,Pearson_R,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,RF,Pearson_R,MDR1,random,reg,1.2192204377042514e-09,ttest_ind
grover_base_rdkit,RF,Pearson_R,MDR1,random,reg,3.8020878722725066e-08,ranksums
grover_base_rdkit,molbert,Pearson_R,MDR1,random,reg,9.522665472124409e-14,ttest_rel
grover_base_rdkit,molbert,Pearson_R,MDR1,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,molbert,Pearson_R,MDR1,random,reg,5.749508262065692e-08,ttest_ind
grover_base_rdkit,molbert,Pearson_R,MDR1,random,reg,1.3347593319564193e-06,ranksums
grover_base_rdkit,grover_base,Pearson_R,MDR1,random,reg,3.944688569777411e-06,ttest_rel
grover_base_rdkit,grover_base,Pearson_R,MDR1,random,reg,2.1266360107314253e-06,wilcoxon
