split_type,metric_name,mol_prop,model_name,task,p_value,stats_method
random,AUROC,DOR,grover_base,cutoff6,0.6313638605391125,ttest_ind
random,AUROC,DOR,grover_base,cutoff6,0.39117045199768474,ranksums
random,AUROC,DOR,grover_base_rdkit,cutoff6,0.003968557488990212,ttest_rel
random,AUROC,DOR,grover_base_rdkit,cutoff6,0.0056671726914977955,wilcoxon
random,AUROC,DOR,grover_base_rdkit,cutoff6,0.04915375470205368,ttest_ind
random,AUROC,DOR,grover_base_rdkit,cutoff6,0.03846924508795872,ranksums
random,AUPRC,DOR,RF,cutoff6,0.4809767178018566,ttest_rel
random,AUPRC,DOR,RF,cutoff6,0.3933343721992797,wilcoxon
random,AUPRC,DOR,RF,cutoff6,0.4831861873605048,ttest_ind
random,AUPRC,DOR,RF,cutoff6,0.6681063796183101,ranksums
random,AUPRC,DOR,molbert,cutoff6,0.956800597853189,ttest_rel
random,AUPRC,DOR,molbert,cutoff6,0.9753871641763363,wilcoxon
random,AUPRC,DOR,molbert,cutoff6,0.9548342705720803,ttest_ind
random,AUPRC,DOR,molbert,cutoff6,0.7787839689422886,ranksums
random,AUPRC,DOR,grover_base,cutoff6,0.18408672434454992,ttest_rel
random,AUPRC,DOR,grover_base,cutoff6,0.15286069407970188,wilcoxon
random,AUPRC,DOR,grover_base,cutoff6,0.5419493839452597,ttest_ind
random,AUPRC,DOR,grover_base,cutoff6,0.49645154752910825,ranksums
random,AUPRC,DOR,grover_base_rdkit,cutoff6,0.18093037959084124,ttest_rel
random,AUPRC,DOR,grover_base_rdkit,cutoff6,0.25364409754600126,wilcoxon
random,AUPRC,DOR,grover_base_rdkit,cutoff6,0.19098418473516451,ttest_ind
random,AUPRC,DOR,grover_base_rdkit,cutoff6,0.30071104714831287,ranksums
random,Precision_PPV,DOR,RF,cutoff6,0.00248934618227804,ttest_rel
random,Precision_PPV,DOR,RF,cutoff6,0.003609433349384215,wilcoxon
random,Precision_PPV,DOR,RF,cutoff6,0.00296297026052587,ttest_ind
random,Precision_PPV,DOR,RF,cutoff6,0.0016797555161960338,ranksums
random,Precision_PPV,DOR,molbert,cutoff6,0.44322132107857826,ttest_rel
random,Precision_PPV,DOR,molbert,cutoff6,0.4284300285458069,wilcoxon
random,Precision_PPV,DOR,molbert,cutoff6,0.4145035755767431,ttest_ind
random,Precision_PPV,DOR,molbert,cutoff6,0.491782956953405,ranksums
random,Precision_PPV,DOR,grover_base,cutoff6,0.00013722454404204235,ttest_rel
random,Precision_PPV,DOR,grover_base,cutoff6,0.0005706436710454648,wilcoxon
random,Precision_PPV,DOR,grover_base,cutoff6,0.016556841281700697,ttest_ind
random,Precision_PPV,DOR,grover_base,cutoff6,0.03265093917842125,ranksums
random,Precision_PPV,DOR,grover_base_rdkit,cutoff6,0.21584761888552528,ttest_rel
random,Precision_PPV,DOR,grover_base_rdkit,cutoff6,0.25364409754600126,wilcoxon
random,Precision_PPV,DOR,grover_base_rdkit,cutoff6,0.2505910958622892,ttest_ind
random,Precision_PPV,DOR,grover_base_rdkit,cutoff6,0.32190218598612863,ranksums
random,Precision_NPV,DOR,RF,cutoff6,2.0397573253134396e-07,ttest_rel
random,Precision_NPV,DOR,RF,cutoff6,6.339135573122464e-06,wilcoxon
random,Precision_NPV,DOR,RF,cutoff6,5.211060989286843e-07,ttest_ind
random,Precision_NPV,DOR,RF,cutoff6,1.2077179187889386e-05,ranksums
random,Precision_NPV,DOR,molbert,cutoff6,0.03959823689288314,ttest_rel
random,Precision_NPV,DOR,molbert,cutoff6,0.05709649524315731,wilcoxon
random,Precision_NPV,DOR,molbert,cutoff6,0.09512946755571736,ttest_ind
random,Precision_NPV,DOR,molbert,cutoff6,0.11032859366162102,ranksums
random,Precision_NPV,DOR,grover_base,cutoff6,0.0002163710487482222,ttest_rel
random,Precision_NPV,DOR,grover_base,cutoff6,0.000715703384624892,wilcoxon
random,Precision_NPV,DOR,grover_base,cutoff6,0.006360637713766938,ttest_ind
random,Precision_NPV,DOR,grover_base,cutoff6,0.003939537655057589,ranksums
random,Precision_NPV,DOR,grover_base_rdkit,cutoff6,0.04998176632172314,ttest_rel
random,Precision_NPV,DOR,grover_base_rdkit,cutoff6,0.07864666027410346,wilcoxon
random,Precision_NPV,DOR,grover_base_rdkit,cutoff6,0.04972585287891477,ttest_ind
random,Precision_NPV,DOR,grover_base_rdkit,cutoff6,0.035782675583701115,ranksums
random,AUROC,KOR,RF,cutoff6,0.001467655558244202,ttest_rel
random,AUROC,KOR,RF,cutoff6,0.0022551238907870907,wilcoxon
random,AUROC,KOR,RF,cutoff6,0.00028897359447054233,ttest_ind
random,AUROC,KOR,RF,cutoff6,0.0025611401322137555,ranksums
random,AUROC,KOR,molbert,cutoff6,0.560303725729002,ttest_rel
random,AUROC,KOR,molbert,cutoff6,0.6143145637885868,wilcoxon
random,AUROC,KOR,molbert,cutoff6,0.6211793496479243,ttest_ind
random,AUROC,KOR,molbert,cutoff6,0.7338250612126413,ranksums
random,AUROC,KOR,grover_base,cutoff6,0.6507839721236165,ttest_rel
random,AUROC,KOR,grover_base,cutoff6,0.7655192919016102,wilcoxon
random,AUROC,KOR,grover_base,cutoff6,0.9004568272376781,ttest_ind
random,AUROC,KOR,grover_base,cutoff6,0.8591839142744377,ranksums
random,AUROC,KOR,grover_base_rdkit,cutoff6,0.811210175653056,ttest_rel
random,AUROC,KOR,grover_base_rdkit,cutoff6,0.6883592982254604,wilcoxon
random,AUROC,KOR,grover_base_rdkit,cutoff6,0.886651841738318,ttest_ind
random,AUROC,KOR,grover_base_rdkit,cutoff6,0.9293151249146342,ranksums
random,AUPRC,KOR,RF,cutoff6,0.7077329340117551,ttest_rel
random,AUPRC,KOR,RF,cutoff6,0.8612125197358381,wilcoxon
random,AUPRC,KOR,RF,cutoff6,0.6672338686561218,ttest_ind
random,AUPRC,KOR,RF,cutoff6,0.564214705145786,ranksums
random,AUPRC,KOR,molbert,cutoff6,0.004743778758969706,ttest_rel
random,AUPRC,KOR,molbert,cutoff6,0.0027652741969916386,wilcoxon
random,AUPRC,KOR,molbert,cutoff6,0.006650580455503568,ttest_ind
random,AUPRC,KOR,molbert,cutoff6,0.009266594284116124,ranksums
random,AUPRC,KOR,grover_base,cutoff6,0.003999158448488149,ttest_rel
random,AUPRC,KOR,grover_base,cutoff6,0.0092710251720259,wilcoxon
random,AUPRC,KOR,grover_base,cutoff6,0.08031846190511506,ttest_ind
random,AUPRC,KOR,grover_base,cutoff6,0.07127836506680116,ranksums
random,AUPRC,KOR,grover_base_rdkit,cutoff6,0.0011152685286234482,ttest_rel
random,AUPRC,KOR,grover_base_rdkit,cutoff6,0.0017087731951465322,wilcoxon
random,AUPRC,KOR,grover_base_rdkit,cutoff6,0.016179759330133887,ttest_ind
random,AUPRC,KOR,grover_base_rdkit,cutoff6,0.009266594284116124,ranksums
random,Precision_PPV,KOR,RF,cutoff6,0.6012101074679856,ttest_rel
random,Precision_PPV,KOR,RF,cutoff6,0.46528258187908456,wilcoxon
random,Precision_PPV,KOR,RF,cutoff6,0.6030415817353187,ttest_ind
random,Precision_PPV,KOR,RF,cutoff6,0.5742467278315231,ranksums
random,Precision_PPV,KOR,molbert,cutoff6,5.002024967069516e-06,ttest_rel
random,Precision_PPV,KOR,molbert,cutoff6,5.7924461897570095e-05,wilcoxon
random,Precision_PPV,KOR,molbert,cutoff6,1.1027057339549663e-06,ttest_ind
random,Precision_PPV,KOR,molbert,cutoff6,2.491311449611175e-06,ranksums
random,Precision_PPV,KOR,grover_base,cutoff6,0.0711809860071837,ttest_rel
random,Precision_PPV,KOR,grover_base,cutoff6,0.08971783776750893,wilcoxon
random,Precision_PPV,KOR,grover_base,cutoff6,0.15051442433260692,ttest_ind
random,Precision_PPV,KOR,grover_base,cutoff6,0.22823006680742364,ranksums
random,Precision_PPV,KOR,grover_base_rdkit,cutoff6,0.00017051614967911608,ttest_rel
random,Precision_PPV,KOR,grover_base_rdkit,cutoff6,0.00045335631776461847,wilcoxon
random,Precision_PPV,KOR,grover_base_rdkit,cutoff6,0.0005846079181596581,ttest_ind
random,Precision_PPV,KOR,grover_base_rdkit,cutoff6,0.0007295106100696473,ranksums
random,Precision_NPV,KOR,RF,cutoff6,7.027876304313832e-07,ttest_rel
random,Precision_NPV,KOR,RF,cutoff6,9.315658591105142e-06,wilcoxon
random,Precision_NPV,KOR,RF,cutoff6,6.538638566629958e-09,ttest_ind
random,Precision_NPV,KOR,RF,cutoff6,4.989799649834886e-07,ranksums
random,Precision_NPV,KOR,molbert,cutoff6,0.000214916874164819,ttest_rel
random,Precision_NPV,KOR,molbert,cutoff6,0.0008944300647461546,wilcoxon
random,Precision_NPV,KOR,molbert,cutoff6,0.0001387257563209353,ttest_ind
random,Precision_NPV,KOR,molbert,cutoff6,0.0009272718622098232,ranksums
random,Precision_NPV,KOR,grover_base,cutoff6,0.0048195878400881485,ttest_rel
random,Precision_NPV,KOR,grover_base,cutoff6,0.007271049691046206,wilcoxon
random,Precision_NPV,KOR,grover_base,cutoff6,0.19796757428203768,ttest_ind
random,Precision_NPV,KOR,grover_base,cutoff6,0.024625161703711002,ranksums
random,Precision_NPV,KOR,grover_base_rdkit,cutoff6,0.002260261928726171,ttest_rel
random,Precision_NPV,KOR,grover_base_rdkit,cutoff6,0.002957462130717483,wilcoxon
random,Precision_NPV,KOR,grover_base_rdkit,cutoff6,0.0005596963340682661,ttest_ind
random,Precision_NPV,KOR,grover_base_rdkit,cutoff6,0.0013703325610487653,ranksums
