split_type,metric_name,mol_prop,model_name,task,p_value,stats_method
random,MAE,KOR,molbert,reg,0.24516609069326378,ttest_rel
random,MAE,KOR,molbert,reg,0.2288804222849652,wilcoxon
random,MAE,KOR,molbert,reg,0.24908937306503717,ttest_ind
random,MAE,KOR,molbert,reg,0.5249522282756667,ranksums
random,MAE,KOR,grover_base,reg,0.06408442456006633,ttest_rel
random,MAE,KOR,grover_base,reg,0.07190333008390941,wilcoxon
random,MAE,KOR,grover_base,reg,0.29719055111737075,ttest_ind
random,MAE,KOR,grover_base,reg,0.4077113766456857,ranksums
random,MAE,KOR,grover_base_rdkit,reg,0.0663870430042469,ttest_rel
random,MAE,KOR,grover_base_rdkit,reg,0.07864666027410346,wilcoxon
random,MAE,KOR,grover_base_rdkit,reg,0.25445189708314203,ttest_ind
random,MAE,KOR,grover_base_rdkit,reg,0.21978226081614072,ranksums
random,R2,KOR,RF,reg,0.008092875564736545,ttest_rel
random,R2,KOR,RF,reg,0.011079229099818106,wilcoxon
random,R2,KOR,RF,reg,0.008695437144245463,ttest_ind
random,R2,KOR,RF,reg,0.018736944180866532,ranksums
random,R2,KOR,molbert,reg,0.5965455775106756,ttest_rel
random,R2,KOR,molbert,reg,0.7188875621362669,wilcoxon
random,R2,KOR,molbert,reg,0.6114937131375295,ttest_ind
random,R2,KOR,molbert,reg,0.30766901370797484,ranksums
random,R2,KOR,grover_base,reg,0.522482874059498,ttest_rel
random,R2,KOR,grover_base,reg,0.8290130316946699,wilcoxon
random,R2,KOR,grover_base,reg,0.8162056671070116,ttest_ind
random,R2,KOR,grover_base,reg,0.9764109078760824,ranksums
random,R2,KOR,grover_base_rdkit,reg,0.6011796323170638,ttest_rel
random,R2,KOR,grover_base_rdkit,reg,0.6143145637885868,wilcoxon
random,R2,KOR,grover_base_rdkit,reg,0.8086270584714574,ttest_ind
random,R2,KOR,grover_base_rdkit,reg,0.8708108045360416,ranksums
random,Pearson_R,KOR,RF,reg,0.005154524350077275,ttest_rel
random,Pearson_R,KOR,RF,reg,0.007730944211317755,wilcoxon
random,Pearson_R,KOR,RF,reg,0.0052963373550582,ttest_ind
random,Pearson_R,KOR,RF,reg,0.010096986612851659,ranksums
random,Pearson_R,KOR,molbert,reg,0.38969913158817104,ttest_rel
random,Pearson_R,KOR,molbert,reg,0.33885615524718515,wilcoxon
random,Pearson_R,KOR,molbert,reg,0.3943223955733276,ttest_ind
random,Pearson_R,KOR,molbert,reg,0.25495317799825346,ranksums
random,Pearson_R,KOR,grover_base,reg,0.7323125456845918,ttest_rel
random,Pearson_R,KOR,grover_base,reg,0.8774027283940786,wilcoxon
random,Pearson_R,KOR,grover_base,reg,0.8634625635849325,ttest_ind
random,Pearson_R,KOR,grover_base,reg,0.6897609572758945,ranksums
random,Pearson_R,KOR,grover_base_rdkit,reg,0.8586658003523284,ttest_rel
random,Pearson_R,KOR,grover_base_rdkit,reg,0.7498711559507313,wilcoxon
random,Pearson_R,KOR,grover_base_rdkit,reg,0.9296347733949799,ttest_ind
random,Pearson_R,KOR,grover_base_rdkit,reg,0.847587480259332,ranksums
